recovery_id,loan_id,recovery_date,recovery_source,gross_recovery_amount,principal_recovery,interest_recovery,fee_recovery,source_reference
REC013922001,L013922,2025-05-22,Settlement,48617.45,48617.45,0,0,SETTLE-013922
REC013937001,L013937,2025-01-24,Settlement,51249.96,51249.96,0,0,SETTLE-013937
REC013943001,L013943,2025-03-24,Settlement,43621.21,43621.21,0,0,SETTLE-013943
REC013944001,L013944,2025-08-24,Settlement,183254.73,183254.73,0,0,SETTLE-013944
REC013945001,L013945,2025-02-24,Settlement,59289.99,59289.99,0,0,SETTLE-013945
REC013954001,L013954,2025-01-25,Settlement,28176.19,28176.19,0,0,SETTLE-013954
REC013957001,L013957,2025-08-25,Settlement,11525.4,11525.4,0,0,SETTLE-013957
REC013983001,L013983,2025-06-27,Settlement,19004.01,19004.01,0,0,SETTLE-013983
REC013984001,L013984,2026-03-20,Legal Recovery,29774.07,29774.07,0,0,LEGAL-013984
REC013989001,L013989,2025-03-27,Settlement,120183.15,120183.15,0,0,SETTLE-013989
REC013990001,L013990,2025-05-27,Settlement,100123.07,100123.07,0,0,SETTLE-013990
REC014022001,L014022,2026-02-27,Collateral Liquidation,117934.28,103913.79,14020.49,0,COLL014022
REC014038001,L014038,2025-05-31,Settlement,39530.61,39530.61,0,0,SETTLE-014038
REC014039001,L014039,2025-04-01,Settlement,26885.78,26885.78,0,0,SETTLE-014039
REC014047001,L014047,2025-05-31,Collateral Liquidation,177848.11,177848.11,0,0,COLL014047
REC014049001,L014049,2025-09-02,Settlement,32169.31,32169.31,0,0,SETTLE-014049
REC014050001,L014050,2025-08-02,Settlement,22642.27,22642.27,0,0,SETTLE-014050
REC014057001,L014057,2025-02-02,Settlement,44869.32,44869.32,0,0,SETTLE-014057
REC014068001,L014068,2025-09-03,Settlement,14137.61,14137.61,0,0,SETTLE-014068
REC014089001,L014089,2026-01-13,Legal Recovery,7213.94,7213.94,0,0,LEGAL-014089
REC014134001,L014134,2025-02-09,Settlement,96927.28,96927.28,0,0,SETTLE-014134
REC014139001,L014139,2026-02-03,Legal Recovery,2551.85,2551.85,0,0,LEGAL-014139
REC014151001,L014151,2025-05-20,Legal Recovery,38200.92,38200.92,0,0,LEGAL-014151
REC014157001,L014157,2025-01-11,Settlement,42313.28,42313.28,0,0,SETTLE-014157
REC014181001,L014181,2026-01-13,Settlement,328501.72,328501.72,0,0,SETTLE-014181
REC014206001,L014206,2025-02-17,Settlement,15857.24,15857.24,0,0,SETTLE-014206
REC014211001,L014211,2026-02-18,Collateral Liquidation,124000.04,124000.04,0,0,COLL014211
REC014214001,L014214,2025-06-17,Settlement,151672.6,151672.6,0,0,SETTLE-014214
REC014226001,L014226,2025-05-19,Settlement,62390.86,62390.86,0,0,SETTLE-014226
REC014227001,L014227,2025-03-19,Collateral Liquidation,348099.28,348099.28,0,0,COLL014227
REC014257001,L014257,2025-08-21,Settlement,14654.42,14654.42,0,0,SETTLE-014257
REC014264001,L014264,2025-11-02,Collateral Liquidation,327333.45,311112.91,16220.54,0,COLL014264
REC014279001,L014279,2025-02-23,Settlement,55688.97,55688.97,0,0,SETTLE-014279
REC014287001,L014287,2025-04-23,Settlement,11765.35,11765.35,0,0,SETTLE-014287
REC014309001,L014309,2025-09-25,Settlement,18094.54,18094.54,0,0,SETTLE-014309
REC014317001,L014317,2025-07-26,Settlement,38913.37,38913.37,0,0,SETTLE-014317
REC014318001,L014318,2025-04-26,Settlement,6821.16,6821.16,0,0,SETTLE-014318
REC014325001,L014325,2025-04-27,Settlement,50786.53,50786.53,0,0,SETTLE-014325
REC014350001,L014350,2025-05-30,Settlement,32955.82,32955.82,0,0,SETTLE-014350
REC014351001,L014351,2025-09-30,Settlement,82280.43,82280.43,0,0,SETTLE-014351
REC014354001,L014354,2025-04-30,Settlement,114274.52,114274.52,0,0,SETTLE-014354
REC014355001,L014355,2025-12-30,Settlement,33958.69,33958.69,0,0,SETTLE-014355
REC014366001,L014366,2025-08-01,Settlement,37976.94,37976.94,0,0,SETTLE-014366
REC014369001,L014369,2026-02-05,Collateral Liquidation,208773.45,167466.6,41306.85,0,COLL014369
REC014375001,L014375,2025-07-02,Settlement,136082.45,136082.45,0,0,SETTLE-014375
REC014376001,L014376,2025-06-01,Settlement,5958.54,5958.54,0,0,SETTLE-014376
REC014385001,L014385,2026-01-02,Settlement,32297.27,32297.27,0,0,SETTLE-014385
REC014386001,L014386,2025-02-02,Settlement,20578.66,20578.66,0,0,SETTLE-014386
REC014387001,L014387,2025-02-02,Settlement,81834.14,81834.14,0,0,SETTLE-014387
REC014408001,L014408,2025-08-04,Settlement,32157.48,32157.48,0,0,SETTLE-014408
REC014435001,L014435,2025-10-08,Settlement,100358.34,100358.34,0,0,SETTLE-014435
REC014469001,L014469,2025-12-10,Settlement,86286.65,86286.65,0,0,SETTLE-014469
REC014482001,L014482,2025-09-13,Collateral Liquidation,269337.37,231969.81,37367.56,0,COLL014482
REC014483001,L014483,2025-05-11,Settlement,65175.7,65175.7,0,0,SETTLE-014483
REC014486001,L014486,2025-10-12,Settlement,92375.1,92375.1,0,0,SETTLE-014486
REC014495001,L014495,2025-12-13,Settlement,9964.95,9964.95,0,0,SETTLE-014495
REC014496001,L014496,2026-01-12,Settlement,53101.97,53101.97,0,0,SETTLE-014496
REC014501001,L014501,2025-05-13,Settlement,78803.19,78803.19,0,0,SETTLE-014501
REC014508001,L014508,2025-03-15,Settlement,148139.77,148139.77,0,0,SETTLE-014508
REC014515001,L014515,2025-05-14,Settlement,19028.01,19028.01,0,0,SETTLE-014515
REC014521001,L014521,2025-12-12,Collateral Liquidation,77036.09,39682.19,37353.9,0,COLL014521
REC014523001,L014523,2025-07-15,Settlement,17370.11,17370.11,0,0,SETTLE-014523
REC014524001,L014524,2025-02-14,Settlement,74223.36,74223.36,0,0,SETTLE-014524
REC014525001,L014525,2025-07-22,Legal Recovery,20578.32,20578.32,0,0,LEGAL-014525
REC014526001,L014526,2025-03-15,Settlement,120906.34,120906.34,0,0,SETTLE-014526
REC014547001,L014547,2025-03-16,Settlement,16920.45,16920.45,0,0,SETTLE-014547
REC014553001,L014553,2025-11-17,Collateral Liquidation,286483.13,280113.27,6369.86,0,COLL014553
REC014567001,L014567,2025-02-17,Settlement,54456.38,54456.38,0,0,SETTLE-014567
REC014574001,L014574,2025-12-12,Legal Recovery,11929.19,11929.19,0,0,LEGAL-014574
REC014576001,L014576,2025-05-18,Settlement,85065.24,85065.24,0,0,SETTLE-014576
REC014580001,L014580,2025-09-18,Settlement,174567.63,174567.63,0,0,SETTLE-014580
REC014588001,L014588,2025-12-10,Legal Recovery,2968.99,2968.99,0,0,LEGAL-014588
REC014590001,L014590,2025-03-19,Settlement,24267.44,24267.44,0,0,SETTLE-014590
REC014593001,L014593,2026-01-25,Legal Recovery,4194.09,4194.09,0,0,LEGAL-014593
REC014594001,L014594,2025-11-28,Legal Recovery,12587.12,12587.12,0,0,LEGAL-014594
REC014595001,L014595,2025-05-20,Settlement,208142.37,208142.37,0,0,SETTLE-014595
REC014607001,L014607,2025-02-20,Settlement,106857.44,106857.44,0,0,SETTLE-014607
REC014614001,L014614,2025-06-21,Settlement,43385.19,43385.19,0,0,SETTLE-014614
REC014638001,L014638,2025-12-23,Settlement,61647.51,61647.51,0,0,SETTLE-014638
REC014649001,L014649,2025-04-24,Settlement,20768.08,20768.08,0,0,SETTLE-014649
REC014655001,L014655,2025-02-24,Settlement,73038.47,73038.47,0,0,SETTLE-014655
REC014672001,L014672,2025-07-26,Settlement,51903.95,51903.95,0,0,SETTLE-014672
REC014673001,L014673,2025-11-26,Settlement,35440.01,35440.01,0,0,SETTLE-014673
REC014688001,L014688,2025-02-27,Settlement,158212.12,158212.12,0,0,SETTLE-014688
REC014689001,L014689,2025-12-27,Settlement,17634.78,17634.78,0,0,SETTLE-014689
REC014693001,L014693,2025-05-28,Settlement,45542.93,45542.93,0,0,SETTLE-014693
REC014699001,L014699,2025-06-28,Settlement,70061.72,70061.72,0,0,SETTLE-014699
REC014700001,L014700,2025-02-28,Settlement,12163.55,12163.55,0,0,SETTLE-014700
REC014723001,L014723,2025-05-01,Settlement,9966.05,9966.05,0,0,SETTLE-014723
REC014733001,L014733,2025-06-01,Settlement,43433.57,43433.57,0,0,SETTLE-014733
REC014745001,L014745,2025-09-29,Legal Recovery,14767.9,14767.9,0,0,LEGAL-014745
REC014767001,L014767,2025-12-08,Legal Recovery,15975.29,15975.29,0,0,LEGAL-014767
REC014768001,L014768,2025-12-04,Settlement,16565.59,16565.59,0,0,SETTLE-014768
REC014770001,L014770,2026-02-04,Settlement,84983.91,84983.91,0,0,SETTLE-014770
REC014781001,L014781,2025-08-05,Settlement,38200.1,38200.1,0,0,SETTLE-014781
REC014793001,L014793,2025-12-07,Settlement,19699.21,19699.21,0,0,SETTLE-014793
REC014807001,L014807,2025-08-07,Settlement,60788.98,60788.98,0,0,SETTLE-014807
REC014813001,L014813,2025-06-07,Settlement,91862.2,91862.2,0,0,SETTLE-014813
REC014814001,L014814,2025-03-10,Settlement,76578.88,76578.88,0,0,SETTLE-014814
REC014821001,L014821,2025-09-08,Settlement,27542.75,27542.75,0,0,SETTLE-014821
REC014828001,L014828,2025-05-09,Settlement,81503.58,81503.58,0,0,SETTLE-014828
REC014829001,L014829,2025-06-08,Settlement,118665.91,118665.91,0,0,SETTLE-014829
REC014831001,L014831,2025-06-08,Settlement,70928.4,70928.4,0,0,SETTLE-014831
REC014836001,L014836,2025-12-09,Settlement,44027.92,44027.92,0,0,SETTLE-014836
REC014861001,L014861,2025-05-11,Settlement,42637.18,42637.18,0,0,SETTLE-014861
REC014867001,L014867,2025-07-12,Settlement,7836.1,7836.1,0,0,SETTLE-014867
REC014883001,L014883,2025-07-14,Settlement,54909.5,54909.5,0,0,SETTLE-014883
REC014888001,L014888,2025-03-15,Settlement,53646.71,53646.71,0,0,SETTLE-014888
REC014893001,L014893,2025-07-15,Settlement,262341.65,262341.65,0,0,SETTLE-014893
REC014914001,L014914,2025-11-15,Settlement,165667.42,165667.42,0,0,SETTLE-014914
REC014916001,L014916,2025-09-15,Settlement,8791.26,8791.26,0,0,SETTLE-014916
REC014922001,L014922,2025-04-16,Settlement,168058.82,168058.82,0,0,SETTLE-014922
REC014949001,L014949,2025-06-18,Settlement,71342.11,71342.11,0,0,SETTLE-014949
REC014955001,L014955,2025-06-18,Settlement,47399.62,47399.62,0,0,SETTLE-014955
REC014960001,L014960,2025-08-19,Settlement,237918.54,237918.54,0,0,SETTLE-014960
REC015008001,L015008,2025-03-23,Settlement,72500.51,72500.51,0,0,SETTLE-015008
REC015011001,L015011,2025-05-24,Settlement,97614.55,97614.55,0,0,SETTLE-015011
REC015023001,L015023,2025-11-25,Settlement,41605.77,41605.77,0,0,SETTLE-015023
REC015036001,L015036,2025-07-27,Settlement,197107.83,197107.83,0,0,SETTLE-015036
REC015041001,L015041,2025-07-27,Settlement,16895.34,16895.34,0,0,SETTLE-015041
REC015047001,L015047,2025-11-27,Settlement,59924.23,59924.23,0,0,SETTLE-015047
REC015052001,L015052,2025-06-28,Settlement,27667.97,27667.97,0,0,SETTLE-015052
REC015053001,L015053,2025-05-28,Settlement,43383.53,43383.53,0,0,SETTLE-015053
REC015055001,L015055,2025-11-28,Settlement,36061.64,36061.64,0,0,SETTLE-015055
REC015077001,L015077,2026-03-21,Legal Recovery,5595.04,5595.04,0,0,LEGAL-015077
REC015128001,L015128,2026-01-04,Settlement,30732.53,30732.53,0,0,SETTLE-015128
REC015168001,L015168,2025-07-31,Collateral Liquidation,470536.46,470536.46,0,0,COLL015168
REC015168002,L015168,2025-08-27,Legal Recovery,78449.52,78449.52,0,0,LEGAL-015168
REC015182001,L015182,2025-08-10,Settlement,131253.01,131253.01,0,0,SETTLE-015182
REC015193001,L015193,2025-05-12,Settlement,32834.65,32834.65,0,0,SETTLE-015193
REC015205001,L015205,2025-06-12,Settlement,73792.65,73792.65,0,0,SETTLE-015205
REC015216001,L015216,2025-05-16,Settlement,140323.56,140323.56,0,0,SETTLE-015216
REC015220001,L015220,2025-12-17,Settlement,63475.85,63475.85,0,0,SETTLE-015220
REC015234001,L015234,2025-11-18,Settlement,34147.32,34147.32,0,0,SETTLE-015234
REC015238001,L015238,2025-09-18,Settlement,40796.27,40796.27,0,0,SETTLE-015238
REC015248001,L015248,2025-05-19,Settlement,15858.54,15858.54,0,0,SETTLE-015248
REC015251001,L015251,2026-02-19,Settlement,32624.64,32624.64,0,0,SETTLE-015251
REC015260001,L015260,2026-01-20,Settlement,70316.03,70316.03,0,0,SETTLE-015260
REC015264001,L015264,2025-08-20,Settlement,67419.67,67419.67,0,0,SETTLE-015264
REC015272001,L015272,2025-12-21,Settlement,46178.45,46178.45,0,0,SETTLE-015272
REC015273001,L015273,2025-08-21,Settlement,51606.03,51606.03,0,0,SETTLE-015273
REC015282001,L015282,2025-09-22,Settlement,46635.16,46635.16,0,0,SETTLE-015282
REC015285001,L015285,2025-04-22,Settlement,97461.26,97461.26,0,0,SETTLE-015285
REC015318001,L015318,2025-12-25,Settlement,44260.62,44260.62,0,0,SETTLE-015318
REC015330001,L015330,2025-09-25,Settlement,24871.5,24871.5,0,0,SETTLE-015330
REC015341001,L015341,2025-08-26,Settlement,45686.49,45686.49,0,0,SETTLE-015341
REC015345001,L015345,2025-10-26,Settlement,22920.2,22920.2,0,0,SETTLE-015345
REC015376001,L015376,2025-12-02,Legal Recovery,9069.58,9069.58,0,0,LEGAL-015376
REC015379001,L015379,2025-10-29,Settlement,62461.46,62461.46,0,0,SETTLE-015379
REC015381001,L015381,2025-04-30,Settlement,184474.55,184474.55,0,0,SETTLE-015381
REC015382001,L015382,2025-04-30,Settlement,96142.98,96142.98,0,0,SETTLE-015382
REC015384001,L015384,2026-01-30,Settlement,19637.56,19637.56,0,0,SETTLE-015384
REC015416001,L015416,2025-06-02,Settlement,127651.35,127651.35,0,0,SETTLE-015416
REC015417001,L015417,2025-06-03,Settlement,70361.82,70361.82,0,0,SETTLE-015417
REC015419001,L015419,2025-10-04,Settlement,24626.42,24626.42,0,0,SETTLE-015419
REC015423001,L015423,2025-09-03,Settlement,73281.52,73281.52,0,0,SETTLE-015423
REC015432001,L015432,2025-05-05,Settlement,133986.05,133986.05,0,0,SETTLE-015432
REC015445001,L015445,2026-02-05,Settlement,30056.3,30056.3,0,0,SETTLE-015445
REC015483001,L015483,2025-08-09,Settlement,109025.72,109025.72,0,0,SETTLE-015483
REC015485001,L015485,2025-06-10,Settlement,692479.38,692479.38,0,0,SETTLE-015485
REC015489001,L015489,2025-05-11,Settlement,12594.43,12594.43,0,0,SETTLE-015489
REC015490001,L015490,2026-01-10,Settlement,454737.26,454737.26,0,0,SETTLE-015490
REC015492001,L015492,2025-12-11,Settlement,12906.02,12906.02,0,0,SETTLE-015492
REC015498001,L015498,2025-07-12,Settlement,84936.5,84936.5,0,0,SETTLE-015498
REC015531001,L015531,2025-07-15,Settlement,173604.32,173604.32,0,0,SETTLE-015531
REC015532001,L015532,2026-02-15,Settlement,25138.92,25138.92,0,0,SETTLE-015532
REC015540001,L015540,2025-08-15,Settlement,50599.22,50599.22,0,0,SETTLE-015540
REC015548001,L015548,2026-01-16,Settlement,108016,108016,0,0,SETTLE-015548
REC015558001,L015558,2025-05-17,Settlement,56221.16,56221.16,0,0,SETTLE-015558
REC015582001,L015582,2025-10-20,Settlement,26444.34,26444.34,0,0,SETTLE-015582
REC015590001,L015590,2025-07-29,Legal Recovery,5380.46,5380.46,0,0,LEGAL-015590
REC015593001,L015593,2025-08-21,Settlement,81820.34,81820.34,0,0,SETTLE-015593
REC015612001,L015612,2025-06-22,Settlement,145845.4,145845.4,0,0,SETTLE-015612
REC015616001,L015616,2025-11-23,Settlement,59200.07,59200.07,0,0,SETTLE-015616
REC015623001,L015623,2025-09-23,Collateral Liquidation,122696.88,122696.88,0,0,COLL015623
REC015640001,L015640,2025-05-26,Settlement,85386.44,85386.44,0,0,SETTLE-015640
REC015662001,L015662,2025-07-28,Settlement,39602.28,39602.28,0,0,SETTLE-015662
REC015679001,L015679,2025-05-31,Settlement,26006.12,26006.12,0,0,SETTLE-015679
REC015688001,L015688,2025-11-01,Settlement,6250.88,6250.88,0,0,SETTLE-015688
REC015689001,L015689,2025-08-01,Settlement,73452.92,73452.92,0,0,SETTLE-015689
REC015701001,L015701,2025-07-04,Settlement,23964.91,23964.91,0,0,SETTLE-015701
REC015740001,L015740,2026-02-03,Collateral Liquidation,49268.08,49268.08,0,0,COLL015740
REC015752001,L015752,2025-08-07,Settlement,15279.11,15279.11,0,0,SETTLE-015752
REC015778001,L015778,2025-11-10,Settlement,5694.14,5694.14,0,0,SETTLE-015778
REC015802001,L015802,2025-07-14,Settlement,122312.62,122312.62,0,0,SETTLE-015802
REC015830001,L015830,2025-11-23,Legal Recovery,15023.94,15023.94,0,0,LEGAL-015830
REC015836001,L015836,2026-02-17,Settlement,36248.39,36248.39,0,0,SETTLE-015836
REC015862001,L015862,2026-02-20,Settlement,5718.03,5718.03,0,0,SETTLE-015862
REC015880001,L015880,2025-09-22,Settlement,50298.78,50298.78,0,0,SETTLE-015880
REC015936001,L015936,2025-06-26,Settlement,450256.42,450256.42,0,0,SETTLE-015936
REC015942001,L015942,2025-10-26,Settlement,62574.83,62574.83,0,0,SETTLE-015942
REC015944001,L015944,2025-11-27,Settlement,172441.6,172441.6,0,0,SETTLE-015944
REC015949001,L015949,2026-01-27,Settlement,85381.01,85381.01,0,0,SETTLE-015949
REC015960001,L015960,2025-09-29,Settlement,55052.34,55052.34,0,0,SETTLE-015960
REC015970001,L015970,2025-10-30,Settlement,19543.03,19543.03,0,0,SETTLE-015970
REC015981001,L015981,2025-12-01,Settlement,47890.36,47890.36,0,0,SETTLE-015981
REC015987001,L015987,2025-08-01,Settlement,47139.61,47139.61,0,0,SETTLE-015987
REC015996001,L015996,2025-09-02,Settlement,14661.83,14661.83,0,0,SETTLE-015996
REC015999001,L015999,2025-08-02,Settlement,23569.09,23569.09,0,0,SETTLE-015999
REC016018001,L016018,2025-09-04,Settlement,30090.68,30090.68,0,0,SETTLE-016018
REC016034001,L016034,2026-02-10,Legal Recovery,4896.59,4896.59,0,0,LEGAL-016034
REC016036001,L016036,2025-08-05,Settlement,19797.92,19797.92,0,0,SETTLE-016036
REC016043001,L016043,2025-10-07,Settlement,56194.26,56194.26,0,0,SETTLE-016043
REC016044001,L016044,2025-09-06,Settlement,25008.22,25008.22,0,0,SETTLE-016044
REC016050001,L016050,2025-11-25,Legal Recovery,19864.9,19864.9,0,0,LEGAL-016050
REC016057001,L016057,2025-12-09,Settlement,31165.67,31165.67,0,0,SETTLE-016057
REC016061001,L016061,2025-07-09,Settlement,46515,46515,0,0,SETTLE-016061
REC016064001,L016064,2025-09-09,Settlement,19688.83,19688.83,0,0,SETTLE-016064
REC016067001,L016067,2025-08-09,Settlement,117423.71,117423.71,0,0,SETTLE-016067
REC016077001,L016077,2026-01-10,Settlement,38753.12,38753.12,0,0,SETTLE-016077
REC016095001,L016095,2026-04-22,Legal Recovery,19879.84,19879.84,0,0,LEGAL-016095
REC016116001,L016116,2026-04-01,Collateral Liquidation,205541.11,205541.11,0,0,COLL016116
REC016126001,L016126,2025-08-15,Settlement,39444.06,39444.06,0,0,SETTLE-016126
REC016144001,L016144,2025-10-17,Settlement,610119.1,610119.1,0,0,SETTLE-016144
REC016148001,L016148,2025-09-17,Settlement,58896.52,58896.52,0,0,SETTLE-016148
REC016159001,L016159,2026-02-18,Settlement,23361.19,23361.19,0,0,SETTLE-016159
REC016162001,L016162,2026-01-08,Legal Recovery,20845.3,20845.3,0,0,LEGAL-016162
REC016171001,L016171,2025-07-20,Settlement,54857.48,54857.48,0,0,SETTLE-016171
REC016179001,L016179,2025-08-21,Settlement,446828.27,446828.27,0,0,SETTLE-016179
REC016181001,L016181,2026-02-21,Settlement,11504.19,11504.19,0,0,SETTLE-016181
REC016188001,L016188,2026-01-22,Settlement,137116.66,137116.66,0,0,SETTLE-016188
REC016223001,L016223,2025-10-26,Settlement,13157.35,13157.35,0,0,SETTLE-016223
REC016235001,L016235,2025-10-27,Settlement,20946.83,20946.83,0,0,SETTLE-016235
REC016239001,L016239,2026-01-28,Settlement,37458.59,37458.59,0,0,SETTLE-016239
REC016253001,L016253,2025-11-30,Settlement,51975.86,51975.86,0,0,SETTLE-016253
REC016284001,L016284,2025-11-02,Settlement,22123.36,22123.36,0,0,SETTLE-016284
REC016301001,L016301,2026-02-04,Settlement,343751.91,343751.91,0,0,SETTLE-016301
REC016349001,L016349,2025-10-11,Settlement,118357.6,118357.6,0,0,SETTLE-016349
REC016351001,L016351,2025-11-10,Settlement,35492.62,35492.62,0,0,SETTLE-016351
REC016364001,L016364,2026-02-12,Settlement,112413.42,112413.42,0,0,SETTLE-016364
REC016396001,L016396,2025-08-16,Settlement,20497.18,20497.18,0,0,SETTLE-016396
REC016404001,L016404,2025-08-17,Settlement,14837.61,14837.61,0,0,SETTLE-016404
REC016411001,L016411,2025-08-18,Settlement,18222.85,18222.85,0,0,SETTLE-016411
REC016431001,L016431,2025-10-21,Settlement,471191.72,471191.72,0,0,SETTLE-016431
REC016464001,L016464,2026-02-25,Settlement,77738.84,77738.84,0,0,SETTLE-016464
REC016467001,L016467,2026-01-25,Settlement,24363.21,24363.21,0,0,SETTLE-016467
REC016483001,L016483,2025-09-28,Settlement,51312.78,51312.78,0,0,SETTLE-016483
REC016486001,L016486,2026-01-28,Settlement,43487.33,43487.33,0,0,SETTLE-016486
REC016494001,L016494,2025-10-29,Settlement,78025.28,78025.28,0,0,SETTLE-016494
REC016516001,L016516,2025-10-02,Settlement,232202.19,232202.19,0,0,SETTLE-016516
REC016559001,L016559,2025-11-06,Settlement,63101.21,63101.21,0,0,SETTLE-016559
REC016573001,L016573,2026-02-08,Settlement,85888.37,85888.37,0,0,SETTLE-016573
REC016577001,L016577,2025-11-09,Settlement,16513.92,16513.92,0,0,SETTLE-016577
REC016587001,L016587,2025-09-10,Settlement,89089.39,89089.39,0,0,SETTLE-016587
REC016616001,L016616,2026-02-15,Legal Recovery,9293.66,9293.66,0,0,LEGAL-016616
REC016696001,L016696,2025-11-27,Legal Recovery,36442.08,36442.08,0,0,LEGAL-016696
REC016745001,L016745,2025-12-31,Settlement,112326.03,112326.03,0,0,SETTLE-016745
REC016758001,L016758,2026-01-02,Settlement,65311.08,65311.08,0,0,SETTLE-016758
REC016825001,L016825,2025-11-09,Settlement,105973.08,105973.08,0,0,SETTLE-016825
REC016859001,L016859,2025-10-15,Settlement,110921.2,110921.2,0,0,SETTLE-016859
REC016868001,L016868,2025-12-16,Settlement,168161.18,168161.18,0,0,SETTLE-016868
REC016934001,L016934,2025-10-23,Settlement,25246.91,25246.91,0,0,SETTLE-016934
REC016936001,L016936,2025-11-24,Settlement,48875.99,48875.99,0,0,SETTLE-016936
REC016948001,L016948,2025-12-25,Settlement,56007.32,56007.32,0,0,SETTLE-016948
REC016971001,L016971,2026-02-27,Settlement,194817.72,194817.72,0,0,SETTLE-016971
REC016982001,L016982,2026-01-29,Settlement,13517.51,13517.51,0,0,SETTLE-016982
