customer_id,age,gender,governorate,city,employment_type,job,employment_length_months,monthly_income,home_ownership,customer_segment,credit_score
C009256,54,Female,Beheira,Damanhur,Self-Employed,Doctor,43,22636.94,Family-Owned,Affluent,455
C009257,57,Male,Beheira,Damanhur,Private Sector,Sales Representative,235,38430.86,Rented,Affluent,817
C009258,59,Male,Sharqia,10th of Ramadan,Self-Employed,Lawyer,344,20229.14,Rented,Mass,679
C009259,61,Male,Suez,Suez City,Government,Police Officer,122,16292.42,Owned,Mass,540
C009260,37,Female,Qalyubia,Shubra El-Kheima,Private Sector,Sales Representative,20,21958.96,Family-Owned,Mass Affluent,565
C009261,40,Male,Gharbia,Al-Mahalla,Private Sector,Accountant,245,34529.83,Owned,Mass Affluent,568
C009262,37,Male,Dakahlia,Mansoura,Self-Employed,Freelance Consultant,138,49538.79,Rented,Mass,652
C009263,42,Female,Cairo,Heliopolis,Government,Civil Servant,81,18905.56,Rented,Mass,695
C009264,33,Male,Giza,6th of October,Private Sector,Sales Representative,151,38842.27,Owned,Affluent,763
C009265,49,Male,Alexandria,Miami,Private Sector,Engineer,260,37543.55,Owned,Mass,710
C009266,44,Female,Alexandria,Sidi Gaber,Self-Employed,Freelance Consultant,188,34589.52,Family-Owned,Mass,652
C009267,53,Male,Alexandria,Smouha,Government,Public Health Worker,381,16389.65,Owned,Mass Affluent,677
C009268,39,Female,Sharqia,10th of Ramadan,Government,Teacher,135,9510.66,Family-Owned,Mass,647
C009269,58,Male,Giza,Sheikh Zayed,Government,Teacher,189,15964.67,Owned,Mass Affluent,578
C009270,55,Male,Cairo,Heliopolis,Business Owner,Retail Shop Owner,245,57097.31,Family-Owned,SME Owner,689
C009271,31,Female,Gharbia,Tanta,Business Owner,Retail Shop Owner,15,27431.29,Owned,SME Owner,539
C009272,43,Male,Giza,Sheikh Zayed,Private Sector,Bank Employee,231,53396.16,Rented,Mass,618
C009273,45,Male,Beheira,Damanhur,Government,Civil Servant,309,9842.85,Family-Owned,Mass,623
C009274,40,Male,Qalyubia,Shubra El-Kheima,Private Sector,Bank Employee,240,27745.17,Family-Owned,Mass,650
C009275,62,Female,Cairo,New Cairo,Self-Employed,Contractor,282,42238.89,Rented,Mass,603
C009276,34,Female,Sharqia,Zagazig,Private Sector,Sales Representative,97,35897.07,Rented,Mass,635
C009277,61,Male,Cairo,New Cairo,Government,Teacher,11,15156.75,Family-Owned,Mass,510
C009278,25,Male,Qalyubia,Banha,Private Sector,Engineer,65,53343.16,Family-Owned,Mass,696
C009279,41,Female,Assiut,Assiut City,Self-Employed,Freelance Consultant,196,34978.77,Rented,Mass,635
C009280,52,Female,Beheira,Damanhur,Private Sector,Sales Representative,200,37645.47,Family-Owned,Affluent,769
C009281,61,Male,Cairo,Zamalek,Private Sector,IT Specialist,309,49642.95,Family-Owned,Mass,713
C009282,43,Female,Beheira,Damanhur,Government,Teacher,298,11777.71,Owned,Mass,539
C009283,53,Female,Sharqia,Zagazig,Self-Employed,Lawyer,106,15825.37,Owned,Mass Affluent,577
C009284,37,Male,Cairo,New Cairo,Private Sector,Sales Representative,104,38438.19,Owned,Mass,653
C009285,56,Female,Cairo,New Cairo,Self-Employed,Doctor,215,17862.58,Owned,Mass,581
C009286,43,Female,Cairo,Zamalek,Private Sector,IT Specialist,247,17036.14,Family-Owned,Mass,630
C009287,58,Male,Sharqia,Zagazig,Business Owner,Trading Business Owner,12,97554.8,Family-Owned,SME Owner,757
C009288,33,Female,Alexandria,Sidi Gaber,Private Sector,Engineer,60,36243.64,Family-Owned,Mass Affluent,573
C009289,60,Male,Minya,Minya City,Self-Employed,Lawyer,159,64979.46,Rented,Mass Affluent,723
C009290,33,Male,Cairo,Maadi,Government,Teacher,126,12391.28,Rented,Mass,701
C009291,38,Female,Cairo,Zamalek,Private Sector,IT Specialist,27,16458.48,Family-Owned,Mass,642
C009292,54,Female,Sharqia,10th of Ramadan,Private Sector,Engineer,141,28486.14,Rented,Affluent,591
C009293,44,Female,Qalyubia,Banha,Private Sector,Engineer,167,10600.09,Rented,Mass,441
C009294,43,Female,Dakahlia,Mansoura,Self-Employed,Contractor,175,23922.81,Owned,Mass Affluent,589
C009295,32,Female,Gharbia,Tanta,Government,Police Officer,92,12498.83,Owned,Mass,601
C009296,57,Male,Sharqia,10th of Ramadan,Private Sector,Sales Representative,44,22132.23,Family-Owned,Mass Affluent,553
C009297,55,Male,Sharqia,10th of Ramadan,Self-Employed,Freelance Consultant,34,48847.82,Family-Owned,Mass,569
C009298,55,Male,Qalyubia,Banha,Government,Teacher,390,15409.66,Family-Owned,Mass,664
C009299,53,Male,Suez,Suez City,Government,Police Officer,229,11999.79,Family-Owned,Mass,577
C009300,52,Male,Cairo,Nasr City,Self-Employed,Freelance Consultant,373,32288.85,Family-Owned,Mass,511
C009301,60,Female,Alexandria,Smouha,Government,Teacher,230,8855.98,Family-Owned,Mass,648
C009302,27,Female,Sharqia,Zagazig,Private Sector,Sales Representative,49,44182.06,Owned,Mass Affluent,614
C009303,21,Female,Alexandria,Miami,Government,Public Health Worker,33,14957.05,Rented,Affluent,588
C009304,21,Male,Dakahlia,Mansoura,Business Owner,Restaurant Owner,12,56992.98,Family-Owned,SME Owner,562
C009305,33,Male,Alexandria,Smouha,Government,Police Officer,64,23213.12,Family-Owned,Mass,633
C009306,35,Female,Cairo,New Cairo,Private Sector,Engineer,200,21530.43,Family-Owned,Mass,595
C009307,26,Male,Dakahlia,Mansoura,Government,Public Health Worker,35,7775.63,Family-Owned,Mass,560
C009308,23,Male,Beheira,Damanhur,Government,Police Officer,28,18508,Owned,Mass,584
C009309,65,Female,Cairo,Zamalek,Business Owner,Retail Shop Owner,418,74172.08,Rented,SME Owner,655
C009310,55,Male,Giza,Mohandessin,Private Sector,Bank Employee,10,34050.6,Rented,Mass Affluent,597
C009311,25,Male,Minya,Minya City,Private Sector,Accountant,28,22547.5,Rented,Mass Affluent,561
C009312,34,Male,Cairo,Heliopolis,Private Sector,IT Specialist,178,8953.97,Owned,Mass,650
C009313,41,Female,Sharqia,10th of Ramadan,Government,Teacher,223,7270.58,Owned,Mass,599
C009314,51,Male,Port Said,Port Said City,Private Sector,Bank Employee,68,31310.96,Owned,Mass,560
C009315,39,Male,Beheira,Damanhur,Self-Employed,Contractor,224,32269.93,Owned,Mass,649
C009316,35,Female,Dakahlia,Mansoura,Private Sector,Accountant,94,17686.84,Rented,Mass,612
C009317,39,Female,Giza,Sheikh Zayed,Private Sector,Accountant,190,22488.25,Owned,Mass,568
C009318,31,Male,Suez,Suez City,Business Owner,Retail Shop Owner,141,110257.95,Owned,SME Owner,689
C009319,44,Female,Beheira,Damanhur,Self-Employed,Contractor,65,60131.07,Rented,Mass,747
C009320,57,Male,Alexandria,Smouha,Self-Employed,Lawyer,373,41015.62,Rented,Mass,621
C009321,36,Male,Giza,Sheikh Zayed,Self-Employed,Lawyer,169,26896.68,Rented,Mass Affluent,528
C009322,22,Female,Qalyubia,Shubra El-Kheima,Private Sector,Bank Employee,47,11073.58,Family-Owned,Mass,578
C009323,32,Male,Sharqia,Zagazig,Government,Teacher,99,8124.24,Family-Owned,Affluent,462
C009324,61,Male,Alexandria,Smouha,Private Sector,Engineer,139,19985.76,Owned,Mass,585
C009325,45,Female,Dakahlia,Mansoura,Private Sector,Sales Representative,199,25966.43,Family-Owned,Mass,602
C009326,43,Male,Gharbia,Tanta,Private Sector,Engineer,31,15849.83,Owned,Mass,644
C009327,25,Male,Alexandria,Sidi Gaber,Private Sector,Accountant,31,35279.12,Owned,Mass Affluent,598
C009328,55,Male,Gharbia,Al-Mahalla,Government,Public Health Worker,99,19743.85,Family-Owned,Mass,677
C009329,59,Male,Qalyubia,Shubra El-Kheima,Self-Employed,Freelance Consultant,110,35707.55,Family-Owned,Mass Affluent,647
C009330,26,Male,Alexandria,Smouha,Business Owner,Retail Shop Owner,86,28547.62,Family-Owned,SME Owner,558
C009331,48,Male,Sharqia,10th of Ramadan,Private Sector,Accountant,35,41141.53,Family-Owned,Mass,736
C009332,47,Female,Giza,Mohandessin,Self-Employed,Doctor,183,46413.19,Owned,Mass Affluent,682
C009333,36,Male,Alexandria,Smouha,Government,Teacher,112,12595.68,Owned,Mass Affluent,515
C009334,51,Male,Giza,Dokki,Private Sector,Engineer,240,23163.27,Family-Owned,Mass,669
C009335,23,Male,Cairo,Nasr City,Private Sector,Engineer,54,43023.38,Owned,Mass,517
C009336,28,Male,Cairo,Zamalek,Business Owner,Restaurant Owner,47,28651.06,Owned,SME Owner,448
C009337,55,Female,Assiut,Assiut City,Private Sector,Engineer,346,26028.28,Rented,Mass,654
C009338,65,Female,Cairo,Maadi,Self-Employed,Doctor,190,12590.96,Family-Owned,Mass,572
C009339,23,Female,Cairo,Heliopolis,Business Owner,Retail Shop Owner,33,104779.56,Family-Owned,SME Owner,659
C009340,24,Female,Giza,Mohandessin,Private Sector,IT Specialist,34,21625.37,Rented,Affluent,495
C009341,23,Male,Minya,Minya City,Government,Police Officer,22,20480.83,Owned,Mass Affluent,702
C009342,25,Male,Cairo,Heliopolis,Government,Public Health Worker,6,10769.98,Owned,Affluent,552
C009343,45,Male,Alexandria,Miami,Business Owner,Trading Business Owner,168,83057.85,Rented,SME Owner,734
C009344,45,Female,Giza,Mohandessin,Private Sector,IT Specialist,110,20498.64,Owned,Mass,578
C009345,31,Female,Giza,Mohandessin,Private Sector,Sales Representative,36,23621.51,Family-Owned,Affluent,645
C009346,22,Female,Gharbia,Tanta,Private Sector,Sales Representative,10,25392.25,Family-Owned,Mass,524
C009347,36,Male,Giza,Sheikh Zayed,Business Owner,Retail Shop Owner,43,87259.89,Family-Owned,SME Owner,614
C009348,40,Female,Giza,Dokki,Private Sector,IT Specialist,192,40044.79,Family-Owned,Mass Affluent,773
C009349,36,Female,Minya,Minya City,Government,Teacher,166,12882.29,Family-Owned,Mass,536
C009350,58,Female,Suez,Suez City,Government,Police Officer,370,19072.26,Family-Owned,Mass Affluent,730
C009351,53,Female,Qalyubia,Banha,Private Sector,Engineer,306,23136.61,Family-Owned,Mass,630
C009352,47,Female,Cairo,New Cairo,Government,Civil Servant,270,16787.4,Family-Owned,Mass Affluent,606
C009353,64,Male,Alexandria,Sidi Gaber,Private Sector,Bank Employee,225,21612.91,Owned,Mass,602
C009354,63,Male,Giza,Mohandessin,Government,Teacher,405,8019.33,Family-Owned,Mass Affluent,659
C009355,51,Female,Sharqia,Zagazig,Government,Civil Servant,16,11215.96,Family-Owned,Mass,627
C009356,37,Female,Beheira,Damanhur,Government,Teacher,13,19734.96,Family-Owned,Mass,697
C009357,51,Female,Alexandria,Smouha,Government,Civil Servant,329,10098.27,Family-Owned,Mass,637
C009358,64,Female,Suez,Suez City,Private Sector,Accountant,183,29573.5,Rented,Affluent,613
C009359,37,Female,Alexandria,Miami,Government,Public Health Worker,77,13348.82,Family-Owned,Mass,616
C009360,31,Female,Cairo,Nasr City,Private Sector,Accountant,38,31360.86,Family-Owned,Mass Affluent,613
C009361,52,Female,Cairo,Heliopolis,Self-Employed,Doctor,391,25931.26,Family-Owned,Mass,643
C009362,55,Male,Minya,Minya City,Private Sector,Accountant,129,22050.39,Family-Owned,Mass,633
C009363,41,Male,Giza,Sheikh Zayed,Private Sector,IT Specialist,200,28049.63,Rented,Mass,671
C009364,63,Male,Cairo,Maadi,Self-Employed,Contractor,166,36842.73,Family-Owned,Mass,645
C009365,58,Female,Alexandria,Sidi Gaber,Government,Police Officer,65,16728.1,Family-Owned,Mass,644
C009366,21,Male,Giza,Dokki,Government,Civil Servant,3,17965.67,Rented,Mass,618
C009367,48,Female,Assiut,Assiut City,Government,Police Officer,260,13046.49,Family-Owned,Mass,595
C009368,33,Female,Cairo,New Cairo,Private Sector,Accountant,4,17195.3,Family-Owned,Mass,504
C009369,41,Female,Cairo,Zamalek,Self-Employed,Doctor,254,53117.81,Family-Owned,Mass,567
C009370,58,Female,Cairo,Nasr City,Business Owner,Restaurant Owner,238,14074.78,Owned,SME Owner,626
C009371,24,Female,Beheira,Damanhur,Private Sector,IT Specialist,58,22105.46,Rented,Mass,600
C009372,45,Male,Qalyubia,Shubra El-Kheima,Self-Employed,Contractor,100,16385.76,Rented,Mass,562
C009373,24,Male,Giza,Mohandessin,Private Sector,Engineer,12,34534.42,Family-Owned,Mass,592
C009374,35,Male,Qalyubia,Shubra El-Kheima,Private Sector,IT Specialist,148,38475.66,Family-Owned,Mass,649
C009375,60,Male,Cairo,Heliopolis,Business Owner,Restaurant Owner,149,37607.02,Owned,SME Owner,591
C009376,53,Female,Gharbia,Al-Mahalla,Business Owner,Trading Business Owner,249,44688.79,Family-Owned,SME Owner,478
C009377,38,Male,Cairo,Maadi,Business Owner,Restaurant Owner,201,58199.01,Family-Owned,SME Owner,597
C009378,24,Female,Gharbia,Al-Mahalla,Government,Police Officer,63,11664.18,Owned,Mass,561
C009379,63,Female,Beheira,Damanhur,Private Sector,Accountant,242,30856.79,Owned,Mass,626
C009380,45,Female,Cairo,New Cairo,Private Sector,Sales Representative,200,22284.09,Family-Owned,Mass,558
C009381,28,Male,Cairo,New Cairo,Self-Employed,Freelance Consultant,79,21617.75,Owned,Mass,633
C009382,28,Female,Cairo,Heliopolis,Private Sector,Bank Employee,45,31092.35,Family-Owned,Affluent,462
C009383,28,Male,Beheira,Damanhur,Private Sector,IT Specialist,69,43673.47,Family-Owned,Mass,660
C009384,54,Female,Assiut,Assiut City,Private Sector,Accountant,46,47923.32,Rented,Mass,687
C009385,38,Female,Cairo,Zamalek,Self-Employed,Contractor,222,25746.94,Owned,Mass,656
C009386,56,Male,Beheira,Damanhur,Private Sector,IT Specialist,336,26792.91,Family-Owned,Mass,677
C009387,54,Male,Giza,Dokki,Private Sector,Accountant,239,13724.8,Owned,Mass,690
C009388,41,Male,Giza,Sheikh Zayed,Government,Public Health Worker,216,13659,Rented,Mass,655
C009389,47,Female,Assiut,Assiut City,Government,Public Health Worker,156,6804.64,Owned,Mass,610
C009390,57,Female,Giza,Mohandessin,Government,Teacher,140,12722.53,Family-Owned,Mass Affluent,663
C009391,49,Female,Giza,Dokki,Self-Employed,Lawyer,79,23275.03,Family-Owned,Mass,667
C009392,59,Male,Minya,Minya City,Self-Employed,Doctor,95,25007.8,Family-Owned,Mass,589
C009393,54,Male,Cairo,Maadi,Government,Civil Servant,98,16520.81,Rented,Mass Affluent,679
C009394,57,Female,Cairo,Nasr City,Private Sector,Accountant,151,18806.64,Family-Owned,Mass,559
C009395,29,Male,Dakahlia,Mansoura,Private Sector,Sales Representative,63,24473.01,Owned,Mass,531
C009396,62,Female,Sharqia,Zagazig,Self-Employed,Lawyer,330,58033.84,Rented,Mass Affluent,689
C009397,38,Male,Alexandria,Sidi Gaber,Self-Employed,Freelance Consultant,52,45216.06,Owned,Affluent,649
C009398,57,Female,Dakahlia,Mansoura,Government,Police Officer,190,15368.31,Owned,Mass Affluent,540
C009399,53,Male,Qalyubia,Shubra El-Kheima,Private Sector,Engineer,265,20242.59,Family-Owned,Mass,543
C009400,61,Male,Port Said,Port Said City,Private Sector,Accountant,61,35219.43,Rented,Mass,716
C009401,28,Male,Alexandria,Sidi Gaber,Private Sector,Sales Representative,34,19707.13,Family-Owned,Mass Affluent,555
C009402,31,Male,Giza,Dokki,Private Sector,Bank Employee,5,26805.79,Rented,Affluent,556
C009403,60,Female,Cairo,Maadi,Self-Employed,Freelance Consultant,60,56792.24,Family-Owned,Mass,696
C009404,24,Female,Dakahlia,Mansoura,Business Owner,Trading Business Owner,55,39821.12,Family-Owned,SME Owner,487
C009405,53,Male,Sharqia,Zagazig,Business Owner,Trading Business Owner,144,43020.5,Owned,SME Owner,529
C009406,56,Male,Sharqia,Zagazig,Private Sector,Bank Employee,339,25084.32,Family-Owned,Mass Affluent,568
C009407,42,Female,Dakahlia,Mansoura,Government,Police Officer,104,17170.04,Family-Owned,Mass,702
C009408,52,Male,Dakahlia,Mansoura,Government,Teacher,66,19229.02,Rented,Mass Affluent,672
C009409,61,Female,Assiut,Assiut City,Business Owner,Trading Business Owner,367,18657.56,Owned,SME Owner,491
C009410,29,Male,Alexandria,Smouha,Self-Employed,Lawyer,81,37540.47,Rented,Mass Affluent,691
C009411,56,Female,Suez,Suez City,Private Sector,IT Specialist,188,30591.41,Family-Owned,Mass,850
C009412,36,Male,Dakahlia,Mansoura,Private Sector,Accountant,128,38527.14,Family-Owned,Mass Affluent,657
C009413,54,Male,Gharbia,Al-Mahalla,Government,Public Health Worker,404,17115.71,Family-Owned,Mass,667
C009414,37,Female,Alexandria,Sidi Gaber,Government,Teacher,140,7481.26,Owned,Mass Affluent,516
C009415,50,Male,Suez,Suez City,Government,Public Health Worker,173,14776.5,Family-Owned,Mass,622
C009416,32,Male,Cairo,Maadi,Private Sector,Accountant,33,24045.67,Owned,Mass Affluent,587
C009417,54,Female,Gharbia,Tanta,Government,Civil Servant,216,14092.5,Rented,Mass,640
C009418,60,Female,Cairo,Maadi,Private Sector,Sales Representative,122,16916.48,Rented,Mass,511
C009419,26,Female,Qalyubia,Banha,Government,Public Health Worker,79,15824.52,Family-Owned,Mass,739
C009420,21,Male,Giza,6th of October,Government,Police Officer,5,12318.09,Rented,Mass,608
C009421,64,Male,Cairo,Zamalek,Government,Teacher,418,12815.14,Owned,Mass,673
C009422,48,Female,Giza,Mohandessin,Government,Teacher,267,18415.77,Family-Owned,Mass Affluent,766
C009423,41,Female,Cairo,Heliopolis,Private Sector,IT Specialist,107,31439.99,Family-Owned,Mass,731
C009424,27,Male,Alexandria,Miami,Private Sector,IT Specialist,103,10243.27,Owned,Mass Affluent,556
C009425,58,Female,Sharqia,10th of Ramadan,Self-Employed,Contractor,391,49958.42,Family-Owned,Mass Affluent,645
C009426,22,Male,Dakahlia,Mansoura,Government,Teacher,16,15999.92,Rented,Mass Affluent,622
C009427,63,Male,Gharbia,Al-Mahalla,Private Sector,Engineer,19,21698.28,Family-Owned,Affluent,510
C009428,55,Female,Giza,Mohandessin,Private Sector,Engineer,14,44955.42,Rented,Mass,575
C009429,42,Male,Giza,Mohandessin,Self-Employed,Doctor,37,46898.95,Owned,Mass,625
C009430,36,Female,Cairo,New Cairo,Private Sector,IT Specialist,142,32931.01,Rented,Mass,730
C009431,52,Male,Cairo,Zamalek,Private Sector,Bank Employee,315,22165.62,Family-Owned,Mass,714
C009432,43,Male,Giza,Sheikh Zayed,Private Sector,IT Specialist,100,30888.15,Rented,Mass Affluent,645
C009433,37,Female,Port Said,Port Said City,Self-Employed,Freelance Consultant,185,30553.14,Owned,Mass,643
C009434,57,Female,Cairo,Heliopolis,Government,Police Officer,245,14185.9,Owned,Mass,629
C009435,38,Male,Qalyubia,Banha,Private Sector,IT Specialist,197,20393.67,Rented,Mass,535
C009436,37,Female,Cairo,New Cairo,Government,Police Officer,153,17740.33,Rented,Mass,759
C009437,38,Female,Giza,Mohandessin,Business Owner,Restaurant Owner,144,58415.85,Owned,SME Owner,670
C009438,52,Male,Cairo,Maadi,Self-Employed,Contractor,271,10430.09,Owned,Mass Affluent,603
C009439,55,Male,Assiut,Assiut City,Private Sector,IT Specialist,100,31078.04,Family-Owned,Mass,653
C009440,38,Male,Giza,Dokki,Private Sector,Accountant,13,12077.86,Rented,Mass Affluent,527
C009441,35,Male,Sharqia,Zagazig,Private Sector,IT Specialist,163,36270.39,Rented,Affluent,644
C009442,52,Female,Sharqia,10th of Ramadan,Government,Police Officer,236,11982.4,Owned,Mass,597
C009443,59,Female,Alexandria,Smouha,Private Sector,Sales Representative,412,19078.34,Owned,Mass Affluent,518
C009444,21,Male,Cairo,New Cairo,Government,Public Health Worker,7,20683.19,Owned,Mass Affluent,680
C009445,29,Female,Cairo,New Cairo,Self-Employed,Doctor,82,10960.93,Family-Owned,Mass,602
C009446,49,Male,Qalyubia,Banha,Government,Public Health Worker,140,11450.88,Owned,Affluent,571
C009447,53,Female,Alexandria,Smouha,Self-Employed,Doctor,205,21490.84,Family-Owned,Mass,682
C009448,23,Male,Qalyubia,Banha,Private Sector,Sales Representative,12,41105.91,Owned,Mass Affluent,569
C009449,43,Male,Cairo,Heliopolis,Private Sector,Sales Representative,276,35550.6,Family-Owned,Affluent,697
C009450,27,Male,Sharqia,Zagazig,Private Sector,Accountant,21,16539.81,Family-Owned,Affluent,658
C009451,28,Female,Port Said,Port Said City,Private Sector,Sales Representative,104,31125.26,Family-Owned,Mass Affluent,634
C009452,32,Female,Port Said,Port Said City,Private Sector,IT Specialist,128,39572.35,Rented,Mass,595
C009453,52,Female,Cairo,Heliopolis,Private Sector,IT Specialist,16,19248.57,Rented,Mass,573
C009454,23,Male,Alexandria,Miami,Private Sector,Accountant,6,26414.55,Family-Owned,Mass Affluent,552
C009455,26,Male,Giza,Mohandessin,Government,Teacher,52,11407.1,Family-Owned,Mass,582
C009456,38,Male,Assiut,Assiut City,Government,Civil Servant,98,10604.54,Rented,Mass Affluent,646
C009457,49,Female,Sharqia,10th of Ramadan,Private Sector,Accountant,281,35287.93,Owned,Mass Affluent,506
C009458,42,Male,Cairo,Heliopolis,Government,Civil Servant,170,6159.82,Owned,Mass,649
