collection_id,loan_id,collection_date,collection_stage,action_type,contact_attempt_number,collection_status,promise_to_pay_flag,promise_amount,promise_date
COL011861002,L011861,2025-12-16,Legal,Legal Action,2,Promise Made,FALSE,,
COL011863001,L011863,2026-03-12,Early,SMS,1,Escalated,FALSE,,
COL011865001,L011865,2024-10-14,Early,SMS,1,Contacted,FALSE,,
COL011865002,L011865,2024-12-04,Legal,Legal Action,2,No Response,FALSE,,
COL011865003,L011865,2025-04-07,Early,SMS,1,Contacted,FALSE,,
COL011865004,L011865,2025-11-10,Early,SMS,2,Escalated,TRUE,5368.92,2025-11-26
COL011865005,L011865,2026-02-06,Early,SMS,3,No Response,TRUE,5368.92,2026-02-19
COL011866001,L011866,2025-01-07,Early,SMS,1,Promise Made,FALSE,,
COL011867001,L011867,2025-02-13,Early,SMS,1,Escalated,FALSE,,
COL011867002,L011867,2025-12-13,Early,SMS,2,No Response,FALSE,,
COL011868001,L011868,2024-12-14,Early,SMS,1,Escalated,FALSE,,
COL011868002,L011868,2025-02-04,Early,SMS,2,No Response,FALSE,,
COL011869001,L011869,2024-07-07,Early,SMS,1,Contacted,TRUE,2659.13,2024-07-20
COL011869002,L011869,2024-08-11,Early,SMS,2,Escalated,TRUE,2659.13,2024-08-27
COL011870001,L011870,2024-09-18,Early,SMS,1,Escalated,FALSE,,
COL011870002,L011870,2024-11-11,Early,SMS,2,Contacted,FALSE,,
COL011870003,L011870,2025-02-10,Early,SMS,3,Escalated,TRUE,6991.62,2025-02-23
COL011870004,L011870,2026-04-15,Late,Field Visit,4,No Response,FALSE,,
COL011870005,L011870,2026-07-10,Early,SMS,1,No Response,FALSE,,
COL011870006,L011870,2026-08-05,Early,SMS,2,Escalated,TRUE,1013.58,2026-08-23
COL011873001,L011873,2024-06-11,Early,SMS,1,Contacted,FALSE,,
COL011873002,L011873,2025-07-11,Legal,Legal Action,2,No Response,FALSE,,
COL011873003,L011873,2026-01-18,Early,SMS,3,Promise Made,TRUE,9822.48,2026-01-25
COL011873004,L011873,2026-06-05,Early,SMS,4,Contacted,TRUE,9822.48,2026-06-21
COL011873005,L011873,2026-08-12,Early,SMS,5,No Response,FALSE,,
COL011874001,L011874,2024-05-14,Early,SMS,1,Promise Made,FALSE,,
COL011874002,L011874,2025-08-15,Early,SMS,2,Escalated,TRUE,4768.68,2025-08-24
COL011875001,L011875,2024-05-16,Early,SMS,1,Contacted,TRUE,2469.67,2024-05-24
COL011875002,L011875,2024-06-16,Legal,Legal Action,2,Promise Made,FALSE,,
COL011875003,L011875,2024-07-05,Early,SMS,3,No Response,FALSE,,
COL011875004,L011875,2024-12-14,Early,SMS,4,Contacted,FALSE,,
COL011875005,L011875,2025-01-05,Early,SMS,5,Escalated,FALSE,,
COL011875006,L011875,2025-03-07,Early,SMS,6,No Response,FALSE,,
COL011875007,L011875,2025-05-15,Early,SMS,7,Escalated,FALSE,,
COL011875008,L011875,2025-06-18,Legal,Legal Action,8,No Response,FALSE,,
COL011876001,L011876,2024-09-12,Early,SMS,1,Escalated,FALSE,,
COL011877001,L011877,2025-02-12,Early,SMS,1,No Response,FALSE,,
COL011877002,L011877,2025-07-11,Early,SMS,2,Promise Made,FALSE,,
COL011877003,L011877,2025-11-06,Legal,Legal Action,3,Escalated,FALSE,,
COL011878001,L011878,2025-02-15,Early,SMS,1,Promise Made,TRUE,2585.01,2025-02-22
COL011879001,L011879,2024-06-13,Legal,Legal Action,1,Contacted,FALSE,,
COL011880001,L011880,2024-07-19,Early,SMS,1,No Response,TRUE,14435.58,2024-07-28
COL011880002,L011880,2025-04-08,Early,SMS,2,Contacted,FALSE,,
COL011880003,L011880,2025-05-06,Early,SMS,3,Promise Made,TRUE,14435.58,2025-05-21
COL011880004,L011880,2025-06-11,Early,SMS,4,Escalated,FALSE,,
COL011880005,L011880,2026-04-05,Early,SMS,5,Contacted,TRUE,14435.58,2026-04-25
COL011881001,L011881,2024-05-11,Early,SMS,1,Promise Made,FALSE,,
COL011881002,L011881,2024-07-18,Early,SMS,2,Contacted,FALSE,,
COL011881003,L011881,2025-01-10,Early,SMS,3,Escalated,FALSE,,
COL011881004,L011881,2025-03-10,Early,SMS,4,No Response,FALSE,,
COL011881005,L011881,2025-04-10,Legal,Legal Action,5,Contacted,TRUE,3609.98,2025-04-20
COL011882001,L011882,2024-07-18,Early,SMS,1,No Response,TRUE,840.95,2024-07-25
COL011883001,L011883,2024-05-06,Legal,Legal Action,1,Escalated,FALSE,,
COL011884001,L011884,2026-01-05,Early,SMS,1,No Response,FALSE,,
COL011885001,L011885,2024-10-19,Early,SMS,1,Contacted,FALSE,,
COL011885002,L011885,2025-11-11,Early,SMS,2,Contacted,FALSE,,
COL011886001,L011886,2024-12-10,Early,SMS,1,Promise Made,FALSE,,
COL011887001,L011887,2025-04-15,Legal,Legal Action,1,Promise Made,FALSE,,
COL011888001,L011888,2025-03-10,Early,SMS,1,Contacted,TRUE,9488.78,2025-03-27
COL011888002,L011888,2025-07-19,Early,SMS,2,Promise Made,FALSE,,
COL011889001,L011889,2024-08-18,Early,SMS,1,Promise Made,TRUE,3344.97,2024-08-20
COL011889002,L011889,2024-09-05,Early,SMS,2,Promise Made,TRUE,3344.97,2024-09-22
COL011889003,L011889,2024-10-19,Early,SMS,3,No Response,FALSE,,
COL011889004,L011889,2025-01-11,Early,SMS,4,Escalated,TRUE,3344.97,2025-01-22
COL011889005,L011889,2025-02-18,Early,SMS,5,Contacted,FALSE,,
COL011889006,L011889,2025-04-07,Early,SMS,6,No Response,TRUE,3344.97,2025-04-29
COL011889007,L011889,2025-08-14,Early,SMS,7,No Response,FALSE,,
COL011889008,L011889,2026-03-07,Early,SMS,8,No Response,FALSE,,
COL011889009,L011889,2026-04-07,Early,SMS,9,Contacted,FALSE,,
COL011889010,L011889,2026-05-09,Late,Field Visit,10,Escalated,TRUE,3344.97,2026-05-25
COL011889011,L011889,2026-06-08,Early,SMS,11,Contacted,FALSE,,
COL011890001,L011890,2024-10-13,Early,SMS,1,Promise Made,FALSE,,
COL011891001,L011891,2024-06-06,Mid,Phone Call,1,Escalated,TRUE,4103.8,2024-06-20
COL011891002,L011891,2024-08-15,Early,SMS,2,Escalated,FALSE,,
COL011891003,L011891,2025-01-07,Legal,Legal Action,3,Contacted,FALSE,,
COL011892001,L011892,2024-10-09,Early,SMS,1,Promise Made,FALSE,,
COL011892002,L011892,2025-02-14,Early,SMS,2,No Response,FALSE,,
COL011893001,L011893,2025-02-19,Early,SMS,1,Contacted,TRUE,4264.51,2025-02-22
COL011893002,L011893,2025-06-13,Early,SMS,2,Escalated,FALSE,,
COL011893003,L011893,2026-04-05,Early,SMS,3,No Response,FALSE,,
COL011893004,L011893,2026-05-13,Early,SMS,4,Escalated,TRUE,4264.51,2026-05-24
COL011894001,L011894,2024-06-19,Legal,Legal Action,1,Escalated,FALSE,,
COL011894002,L011894,2024-07-06,Early,SMS,1,Contacted,FALSE,,
COL011894003,L011894,2024-09-07,Early,SMS,2,No Response,FALSE,,
COL011894004,L011894,2026-02-12,Early,SMS,3,Contacted,TRUE,1299.61,2026-02-24
COL011894005,L011894,2026-05-07,Late,Field Visit,4,Promise Made,FALSE,,
COL011895001,L011895,2025-03-20,Early,SMS,1,No Response,FALSE,,
COL011896001,L011896,2024-11-07,Early,SMS,1,No Response,TRUE,8114.76,2024-11-27
COL011896002,L011896,2025-01-10,Early,SMS,2,Promise Made,FALSE,,
COL011897001,L011897,2024-12-12,Early,SMS,1,Promise Made,TRUE,1458.07,2024-12-30
COL011897002,L011897,2025-07-10,Early,SMS,2,No Response,FALSE,,
COL011897003,L011897,2025-08-10,Early,SMS,3,Promise Made,FALSE,,
COL011897004,L011897,2026-06-19,Mid,Phone Call,4,Escalated,FALSE,,
COL011898001,L011898,2024-08-15,Early,SMS,1,No Response,TRUE,4607.34,2024-08-23
COL011899001,L011899,2024-08-17,Early,SMS,1,Escalated,FALSE,,
COL011899002,L011899,2024-09-08,Early,SMS,2,Promise Made,TRUE,9146.35,2024-09-27
COL011899003,L011899,2024-10-09,Early,SMS,3,No Response,FALSE,,
COL011899004,L011899,2025-02-07,Legal,Legal Action,4,Escalated,TRUE,9146.35,2025-02-28
COL011900001,L011900,2024-05-16,Early,SMS,1,Promise Made,TRUE,5332.66,2024-05-24
COL011900002,L011900,2024-08-14,Legal,Legal Action,2,No Response,FALSE,,
COL011900003,L011900,2024-10-10,Early,SMS,1,No Response,FALSE,,
COL011900004,L011900,2025-06-15,Early,SMS,2,Promise Made,FALSE,,
COL011901001,L011901,2024-05-16,Legal,Legal Action,1,Contacted,FALSE,,
COL011902001,L011902,2024-11-14,Early,SMS,1,Escalated,FALSE,,
COL011902002,L011902,2025-10-15,Early,SMS,2,Contacted,FALSE,,
COL011903001,L011903,2024-10-06,Legal,Legal Action,1,Contacted,FALSE,,
COL011904001,L011904,2024-06-19,Early,SMS,1,Contacted,FALSE,,
COL011904002,L011904,2024-09-11,Early,SMS,2,No Response,FALSE,,
COL011904003,L011904,2024-12-19,Early,SMS,3,Promise Made,TRUE,1319.89,2024-12-24
COL011904004,L011904,2025-04-14,Early,SMS,4,Contacted,FALSE,,
COL011904005,L011904,2026-04-09,Early,SMS,5,Contacted,FALSE,,
COL011904006,L011904,2026-07-19,Early,SMS,6,Escalated,TRUE,1319.89,2026-07-24
COL011905001,L011905,2025-07-12,Early,SMS,1,No Response,FALSE,,
COL011905002,L011905,2026-08-17,Early,SMS,2,Promise Made,TRUE,4017.21,2026-08-29
COL011906001,L011906,2024-05-15,Mid,Phone Call,1,Promise Made,FALSE,,
COL011906002,L011906,2024-07-20,Early,SMS,2,No Response,FALSE,,
COL011906003,L011906,2024-10-19,Early,SMS,3,Escalated,FALSE,,
COL011906004,L011906,2025-01-09,Mid,Phone Call,4,Promise Made,TRUE,3427.54,2025-01-26
COL011906005,L011906,2025-03-21,Early,SMS,5,Contacted,FALSE,,
COL011906006,L011906,2025-04-11,Early,SMS,6,Promise Made,FALSE,,
COL011906007,L011906,2025-08-12,Early,SMS,7,No Response,FALSE,,
COL011906008,L011906,2025-10-18,Early,SMS,8,Escalated,FALSE,,
COL011906009,L011906,2026-01-19,Early,SMS,9,Contacted,FALSE,,
COL011906010,L011906,2026-02-08,Early,SMS,10,Promise Made,FALSE,,
COL011906011,L011906,2026-03-11,Mid,Phone Call,11,Promise Made,FALSE,,
COL011907001,L011907,2024-07-12,Early,SMS,1,Escalated,TRUE,4154.22,2024-07-27
COL011907002,L011907,2024-10-09,Early,SMS,2,Promise Made,FALSE,,
COL011907003,L011907,2025-09-11,Early,SMS,3,No Response,FALSE,,
COL011907004,L011907,2026-02-19,Early,SMS,4,Escalated,TRUE,4154.22,2026-02-23
COL011907005,L011907,2026-04-09,Early,SMS,5,Promise Made,TRUE,4154.22,2026-04-22
COL011908001,L011908,2024-12-09,Early,SMS,1,No Response,TRUE,5465.16,2024-12-25
COL011908002,L011908,2025-09-07,Early,SMS,2,Escalated,FALSE,,
COL011909001,L011909,2025-12-14,Early,SMS,1,Contacted,FALSE,,
COL011909002,L011909,2026-02-21,Early,SMS,2,Contacted,TRUE,10371.35,2026-02-28
COL011910001,L011910,2024-07-17,Early,SMS,1,No Response,FALSE,,
COL011910002,L011910,2025-04-19,Legal,Legal Action,2,Escalated,FALSE,,
COL011911001,L011911,2024-05-19,Early,SMS,1,No Response,FALSE,,
COL011911002,L011911,2025-03-16,Early,SMS,2,Contacted,TRUE,2161.49,2025-03-31
COL011911003,L011911,2025-04-14,Early,SMS,3,Escalated,FALSE,,
COL011911004,L011911,2025-08-10,Early,SMS,4,No Response,FALSE,,
COL011911005,L011911,2025-09-13,Early,SMS,5,No Response,FALSE,,
COL011911006,L011911,2025-12-16,Early,SMS,6,Contacted,FALSE,,
COL011911007,L011911,2026-01-14,Early,SMS,7,Contacted,FALSE,,
COL011912001,L011912,2024-05-16,Early,SMS,1,No Response,FALSE,,
COL011912002,L011912,2024-08-15,Early,SMS,2,Escalated,FALSE,,
COL011912003,L011912,2024-09-10,Early,SMS,3,Promise Made,FALSE,,
COL011912004,L011912,2024-11-17,Early,SMS,4,Contacted,FALSE,,
COL011912005,L011912,2024-12-11,Early,SMS,5,Promise Made,FALSE,,
COL011912006,L011912,2025-01-12,Early,SMS,6,Contacted,FALSE,,
COL011912007,L011912,2025-11-12,Legal,Legal Action,7,No Response,FALSE,,
COL011913001,L011913,2024-07-09,Early,SMS,1,Contacted,FALSE,,
COL011913002,L011913,2024-09-12,Early,SMS,2,Escalated,FALSE,,
COL011915001,L011915,2024-05-13,Early,SMS,1,Promise Made,FALSE,,
COL011915002,L011915,2024-09-13,Legal,Legal Action,2,No Response,FALSE,,
COL011916001,L011916,2024-06-09,Early,SMS,1,Escalated,FALSE,,
COL011916002,L011916,2024-07-21,Early,SMS,2,Promise Made,TRUE,6991.49,2024-07-25
COL011916003,L011916,2025-02-18,Early,SMS,3,Promise Made,TRUE,6991.49,2025-02-24
COL011917001,L011917,2024-05-10,Early,SMS,1,No Response,FALSE,,
COL011917002,L011917,2024-06-22,Legal,Legal Action,2,Promise Made,FALSE,,
COL011917003,L011917,2024-10-10,Early,SMS,3,Escalated,FALSE,,
COL011917004,L011917,2024-12-21,Early,SMS,4,Promise Made,FALSE,,
COL011917005,L011917,2025-03-17,Early,SMS,5,No Response,FALSE,,
COL011917006,L011917,2025-05-11,Mid,Phone Call,6,No Response,FALSE,,
COL011917007,L011917,2025-08-11,Early,SMS,7,No Response,FALSE,,
COL011917008,L011917,2025-10-10,Early,SMS,8,Promise Made,FALSE,,
COL011917009,L011917,2025-11-16,Early,SMS,9,Contacted,FALSE,,
COL011917010,L011917,2025-12-19,Early,SMS,10,Promise Made,FALSE,,
COL011917011,L011917,2026-02-10,Early,SMS,11,Escalated,TRUE,5557.82,2026-03-02
COL011918001,L011918,2025-03-21,Early,SMS,1,No Response,TRUE,5825,2025-03-29
COL011918002,L011918,2025-04-14,Early,SMS,2,Escalated,TRUE,5825,2025-04-24
COL011918003,L011918,2026-03-13,Early,SMS,3,Promise Made,FALSE,,
COL011918004,L011918,2026-07-09,Early,SMS,4,Contacted,TRUE,5825,2026-08-02
COL011919001,L011919,2025-09-20,Early,SMS,1,Escalated,FALSE,,
COL011919002,L011919,2025-12-10,Early,SMS,2,No Response,TRUE,1064.52,2025-12-25
COL011920001,L011920,2025-03-09,Early,SMS,1,No Response,FALSE,,
COL011921001,L011921,2024-05-17,Early,SMS,1,No Response,TRUE,3126.12,2024-05-29
COL011921002,L011921,2024-06-15,Legal,Legal Action,2,Escalated,FALSE,,
COL011922001,L011922,2024-12-14,Early,SMS,1,No Response,FALSE,,
COL011922002,L011922,2025-03-23,Early,SMS,2,No Response,TRUE,3030.38,2025-03-31
COL011922003,L011922,2025-12-17,Early,SMS,3,Promise Made,FALSE,,
COL011922004,L011922,2026-03-17,Early,SMS,4,Escalated,FALSE,,
COL011922005,L011922,2026-04-21,Early,SMS,5,No Response,FALSE,,
COL011923001,L011923,2024-09-11,Early,SMS,1,Contacted,FALSE,,
COL011923002,L011923,2025-09-13,Early,SMS,2,No Response,FALSE,,
COL011924001,L011924,2024-05-13,Mid,Phone Call,1,Contacted,TRUE,5512.79,2024-05-24
COL011924002,L011924,2024-06-11,Early,SMS,2,Promise Made,FALSE,,
COL011924003,L011924,2024-11-15,Mid,Phone Call,3,Escalated,FALSE,,
COL011924004,L011924,2025-01-11,Legal,Legal Action,4,Escalated,FALSE,,
COL011925001,L011925,2024-06-12,Legal,Legal Action,1,Escalated,TRUE,468.31,2024-06-30
COL011926001,L011926,2024-11-16,Early,SMS,1,Escalated,FALSE,,
COL011926002,L011926,2026-01-22,Early,SMS,2,Promise Made,TRUE,3279.78,2026-01-25
COL011926003,L011926,2026-07-18,Early,SMS,3,No Response,FALSE,,
COL011927001,L011927,2024-07-09,Early,SMS,1,Contacted,FALSE,,
COL011927002,L011927,2025-07-13,Early,SMS,2,No Response,FALSE,,
COL011927003,L011927,2026-01-15,Early,SMS,3,Promise Made,FALSE,,
COL011927004,L011927,2026-04-19,Early,SMS,4,Promise Made,FALSE,,
COL011928001,L011928,2025-02-10,Early,SMS,1,Escalated,FALSE,,
COL011928002,L011928,2025-07-17,Early,SMS,2,Escalated,TRUE,1306.18,2025-07-25
COL011928003,L011928,2025-09-10,Early,SMS,3,No Response,FALSE,,
COL011928004,L011928,2026-08-15,Early,SMS,4,Promise Made,FALSE,,
COL011930001,L011930,2024-07-14,Early,SMS,1,Contacted,FALSE,,
COL011930002,L011930,2025-02-21,Early,SMS,2,Contacted,FALSE,,
COL011930003,L011930,2025-09-20,Early,SMS,3,Escalated,TRUE,1620.81,2025-09-30
COL011930004,L011930,2025-10-21,Early,SMS,4,Promise Made,TRUE,1620.81,2025-10-27
COL011930005,L011930,2026-05-20,Early,SMS,5,Contacted,FALSE,,
COL011931001,L011931,2024-05-12,Early,SMS,1,Escalated,TRUE,7112.81,2024-05-30
COL011931002,L011931,2025-08-24,Early,SMS,2,Escalated,TRUE,7112.81,2025-08-30
COL011931003,L011931,2026-04-23,Early,SMS,3,Contacted,FALSE,,
COL011932001,L011932,2024-06-19,Early,SMS,1,Contacted,FALSE,,
COL011932002,L011932,2026-01-12,Early,SMS,2,No Response,FALSE,,
COL011933001,L011933,2024-05-17,Early,SMS,1,No Response,FALSE,,
COL011933002,L011933,2026-01-14,Legal,Legal Action,2,No Response,TRUE,4071.41,2026-01-27
COL011934001,L011934,2024-07-17,Early,SMS,1,Escalated,FALSE,,
COL011934002,L011934,2024-08-16,Early,SMS,2,No Response,TRUE,6576.27,2024-08-29
COL011935001,L011935,2024-09-10,Early,SMS,1,No Response,FALSE,,
COL011935002,L011935,2024-10-21,Early,SMS,2,Promise Made,FALSE,,
COL011935003,L011935,2025-08-10,Early,SMS,3,Escalated,TRUE,3171.96,2025-08-28
COL011935004,L011935,2026-05-22,Late,Field Visit,4,Contacted,FALSE,,
COL011935005,L011935,2026-06-19,Early,SMS,5,No Response,FALSE,,
COL011936001,L011936,2025-03-17,Early,SMS,1,Contacted,TRUE,3357.24,2025-03-26
COL011936002,L011936,2025-05-15,Early,SMS,2,No Response,TRUE,3357.24,2025-06-03
COL011936003,L011936,2026-06-13,Early,SMS,3,Escalated,FALSE,,
COL011937001,L011937,2024-06-22,Early,SMS,1,Promise Made,FALSE,,
COL011937002,L011937,2024-07-17,Early,SMS,2,No Response,TRUE,8781.19,2024-07-26
COL011937003,L011937,2025-08-11,Early,SMS,3,No Response,FALSE,,
COL011937004,L011937,2025-09-14,Early,SMS,4,No Response,FALSE,,
COL011938001,L011938,2024-09-13,Early,SMS,1,Promise Made,FALSE,,
COL011939001,L011939,2024-08-22,Legal,Legal Action,1,Promise Made,TRUE,1224.79,2024-08-28
COL011939002,L011939,2024-10-20,Legal,Legal Action,1,Escalated,FALSE,,
COL011940001,L011940,2025-04-12,Early,SMS,1,Escalated,TRUE,2421.95,2025-05-01
COL011941001,L011941,2025-01-11,Legal,Legal Action,1,Promise Made,FALSE,,
COL011941002,L011941,2025-12-20,Early,SMS,1,No Response,FALSE,,
COL011942001,L011942,2024-06-24,Early,SMS,1,Promise Made,FALSE,,
COL011942002,L011942,2024-07-20,Mid,Phone Call,2,No Response,FALSE,,
COL011942003,L011942,2025-04-14,Mid,Phone Call,3,Contacted,FALSE,,
COL011942004,L011942,2025-05-13,Mid,Phone Call,4,Promise Made,FALSE,,
COL011942005,L011942,2025-06-18,Mid,Phone Call,5,Promise Made,TRUE,15186.69,2025-07-02
COL011942006,L011942,2025-07-18,Early,SMS,6,Escalated,FALSE,,
COL011942007,L011942,2025-09-19,Early,SMS,7,No Response,FALSE,,
COL011942008,L011942,2025-11-17,Legal,Legal Action,8,Escalated,FALSE,,
COL011943001,L011943,2024-05-19,Legal,Legal Action,1,Promise Made,FALSE,,
COL011944001,L011944,2024-05-14,Early,SMS,1,Escalated,FALSE,,
COL011944002,L011944,2024-06-13,Early,SMS,2,Contacted,TRUE,7292.72,2024-07-05
COL011944003,L011944,2024-11-16,Mid,Phone Call,3,No Response,FALSE,,
COL011944004,L011944,2025-04-15,Mid,Phone Call,4,Contacted,FALSE,,
COL011944005,L011944,2025-07-21,Legal,Legal Action,5,Escalated,TRUE,7292.72,2025-07-29
COL011945001,L011945,2025-03-24,Early,SMS,1,Contacted,TRUE,10215.14,2025-04-02
COL011945002,L011945,2026-01-19,Early,SMS,2,Escalated,FALSE,,
COL011945003,L011945,2026-03-25,Early,SMS,3,Contacted,TRUE,10215.14,2026-04-04
COL011945004,L011945,2026-07-12,Early,SMS,4,No Response,FALSE,,
COL011946001,L011946,2024-05-14,Mid,Phone Call,1,Contacted,FALSE,,
COL011946002,L011946,2024-06-20,Mid,Phone Call,2,Escalated,FALSE,,
COL011946003,L011946,2024-08-18,Early,SMS,3,Contacted,FALSE,,
COL011946004,L011946,2024-10-23,Early,SMS,4,No Response,FALSE,,
COL011946005,L011946,2024-12-21,Legal,Legal Action,5,Promise Made,FALSE,,
COL011946006,L011946,2025-01-20,Legal,Legal Action,6,Contacted,FALSE,,
COL011946007,L011946,2025-02-18,Legal,Legal Action,7,Contacted,TRUE,1183.63,2025-03-04
COL011946008,L011946,2026-02-11,Early,SMS,1,Escalated,FALSE,,
COL011946009,L011946,2026-05-16,Early,SMS,2,Contacted,TRUE,846.75,2026-06-01
COL011947001,L011947,2025-09-15,Early,SMS,1,Escalated,FALSE,,
COL011947002,L011947,2025-12-22,Legal,Legal Action,2,Contacted,TRUE,3225.9,2025-12-26
COL011948001,L011948,2024-08-15,Early,SMS,1,No Response,FALSE,,
COL011948002,L011948,2024-10-15,Early,SMS,2,No Response,FALSE,,
COL011949001,L011949,2024-06-16,Early,SMS,1,No Response,TRUE,4289.12,2024-07-05
COL011949002,L011949,2024-11-21,Early,SMS,2,Contacted,FALSE,,
COL011950001,L011950,2024-06-26,Mid,Phone Call,1,Escalated,TRUE,764.53,2024-06-29
COL011950002,L011950,2024-08-12,Early,SMS,2,Contacted,TRUE,764.53,2024-08-29
COL011950003,L011950,2024-10-22,Early,SMS,3,Contacted,FALSE,,
COL011950004,L011950,2024-11-19,Early,SMS,4,Contacted,FALSE,,
COL011950005,L011950,2025-03-25,Mid,Phone Call,5,Promise Made,FALSE,,
COL011950006,L011950,2025-05-20,Legal,Legal Action,6,No Response,TRUE,764.53,2025-05-30
COL011951001,L011951,2024-05-13,Early,SMS,1,Contacted,TRUE,1907.25,2024-06-02
COL011951002,L011951,2024-08-15,Early,SMS,2,Escalated,TRUE,1907.25,2024-09-01
COL011953001,L011953,2024-12-16,Early,SMS,1,Contacted,FALSE,,
COL011953002,L011953,2025-01-17,Early,SMS,2,Contacted,FALSE,,
COL011953003,L011953,2025-06-16,Early,SMS,3,Contacted,TRUE,10211.46,2025-06-29
COL011953004,L011953,2025-11-24,Early,SMS,4,Escalated,FALSE,,
COL011954001,L011954,2024-08-24,Early,SMS,1,Contacted,FALSE,,
COL011954002,L011954,2025-03-13,Early,SMS,2,No Response,FALSE,,
COL011954003,L011954,2025-04-12,Legal,Legal Action,3,Escalated,FALSE,,
COL011954004,L011954,2025-10-16,Legal,Legal Action,4,Escalated,FALSE,,
COL011954005,L011954,2026-03-25,Early,SMS,5,Escalated,FALSE,,
COL011954006,L011954,2026-04-14,Early,SMS,6,No Response,FALSE,,
COL011954007,L011954,2026-07-26,Early,SMS,7,Promise Made,FALSE,,
COL011954008,L011954,2026-08-17,Early,SMS,8,Escalated,FALSE,,
COL011955001,L011955,2024-08-14,Early,SMS,1,No Response,FALSE,,
COL011955002,L011955,2025-02-23,Early,SMS,2,Escalated,FALSE,,
COL011955003,L011955,2026-02-17,Early,SMS,3,Escalated,TRUE,10556.64,2026-03-05
COL011956001,L011956,2026-06-24,Early,SMS,1,No Response,FALSE,,
COL011957001,L011957,2026-02-19,Early,SMS,1,Escalated,FALSE,,
COL011957002,L011957,2026-08-17,Early,SMS,2,Escalated,TRUE,1114.86,2026-09-06
COL011958001,L011958,2024-09-25,Early,SMS,1,Promise Made,FALSE,,
COL011958002,L011958,2025-01-23,Early,SMS,2,Escalated,FALSE,,
COL011958003,L011958,2025-02-19,Early,SMS,3,Promise Made,FALSE,,
COL011958004,L011958,2026-02-21,Early,SMS,4,Promise Made,FALSE,,
COL011958005,L011958,2026-03-25,Early,SMS,5,Escalated,FALSE,,
COL011958006,L011958,2026-08-17,Early,SMS,6,Promise Made,FALSE,,
COL011959001,L011959,2025-06-23,Early,SMS,1,No Response,FALSE,,
COL011959002,L011959,2025-09-18,Early,SMS,2,Escalated,FALSE,,
COL011959003,L011959,2026-01-22,Early,SMS,3,No Response,TRUE,4437.59,2026-02-04
COL011960001,L011960,2024-05-21,Mid,Phone Call,1,No Response,TRUE,1232.91,2024-05-30
COL011960002,L011960,2024-06-26,Legal,Legal Action,2,Contacted,TRUE,1232.91,2024-07-06
COL011961001,L011961,2024-05-27,Early,SMS,1,Contacted,TRUE,1109.45,2024-05-28
COL011961002,L011961,2025-05-27,Early,SMS,2,No Response,FALSE,,
COL011962001,L011962,2024-06-22,Early,SMS,1,Contacted,FALSE,,
COL011962002,L011962,2024-07-20,Early,SMS,2,Escalated,FALSE,,
COL011962003,L011962,2024-08-24,Mid,Phone Call,3,Promise Made,FALSE,,
COL011962004,L011962,2024-09-22,Early,SMS,4,Promise Made,TRUE,1083.71,2024-10-01
COL011962005,L011962,2025-07-28,Early,SMS,5,Contacted,FALSE,,
COL011962006,L011962,2026-01-20,Early,SMS,6,Escalated,FALSE,,
COL011962007,L011962,2026-02-19,Early,SMS,7,Escalated,FALSE,,
COL011962008,L011962,2026-03-21,Early,SMS,8,No Response,FALSE,,
COL011962009,L011962,2026-04-26,Early,SMS,9,No Response,FALSE,,
