loan_id,application_id,customer_id,product_type,funded_amount,term_months,interest_rate,issue_date,maturity_date,purpose,risk_grade,original_dti,original_term_months,original_installment,secured,collateral_value,collateral_type,current_status,default_flag,default_date,write_off_flag,write_off_date,write_off_amount,restructuring_flag,restructuring_date,restructuring_count,settlement_flag,settlement_date,settlement_amount,settlement_discount,current_term_months,current_installment,total_fee_income
L014539,APP0061889,C009021,Personal Loan,180000,43,0.2716,2024-12-31,2028-07-31,General Purpose,A,0.26,43,6592.04,FALSE,,,Current,FALSE,,FALSE,,,TRUE,2025-07-10,1,FALSE,,,,61,5243.19,131.84
L014540,APP0067424,C002084,Consumer Loan,29600,30,0.2811,2024-12-31,2027-06-30,Appliances,B,0.48,30,1384.69,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,1384.69,0
L014541,APP0071256,C009395,Personal Loan,25600,22,0.2738,2024-12-31,2026-10-31,Home Improvement,C,0.36,22,1492.98,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,1492.98,29.86
L014542,APP0003377,C004111,Consumer Loan,109500,21,0.328,2025-01-01,2026-10-01,General Purpose,B,0.27,21,6922.22,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,6922.22,0
L014543,APP0015732,C006118,Personal Loan,99000,47,0.2909,2025-01-01,2028-12-01,General Purpose,A,0.13,47,3552.3,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,47,3552.3,355.25
L014544,APP0018158,C001777,Personal Loan,182600,42,0.2712,2025-01-01,2028-07-01,Education,B,0.14,42,6778.09,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,42,6778.09,271.12
L014545,APP0036204,C005497,Personal Loan,154200,29,0.2683,2025-01-01,2027-06-01,General Purpose,B,0.41,29,7283.28,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,7283.28,145.67
L014546,APP0041110,C009604,Personal Loan,91500,38,0.3023,2025-01-01,2028-03-01,Travel,B,0.17,38,3769.57,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,3769.57,376.95
L014547,APP0044752,C001927,Personal Loan,25700,39,0.2952,2025-01-01,2028-04-01,General Purpose,A,0.03,39,1032.36,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-03-16,16920.45,0.33,39,1032.36,0
L014548,APP0050414,C009142,Consumer Loan,21000,16,0.3168,2025-01-01,2026-05-01,Appliances,C,0.47,16,1626.16,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,16,1626.16,32.52
L014549,APP0067365,C008581,Consumer Loan,12500,27,0.2849,2025-01-01,2027-04-01,Electronics,B,0.33,27,632.39,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,632.39,12.65
L014550,APP0075569,C001587,Personal Loan,161000,31,0.268,2025-01-01,2027-08-01,Home Improvement,B,0.44,31,7252.74,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,7252.74,725.25
L014551,APP0001071,C001146,Consumer Loan,145900,32,0.3116,2025-01-02,2027-09-02,Furniture,C,0.41,32,6768.71,FALSE,,,Written Off,TRUE,2025-10-07,TRUE,2025-11-01,122885.75,FALSE,,0,FALSE,,,,32,6768.71,406.11
L014552,APP0003819,C001330,Consumer Loan,10300,7,0.3096,2025-01-02,2025-08-02,Appliances,A,0.12,7,1627.15,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,7,1627.15,32.54
L014553,APP0009300,C001554,Auto Loan,301400,57,0.2426,2025-01-02,2029-10-02,New Vehicle Purchase,B,0.42,57,8954.75,TRUE,386410.26,Vehicle,Written Off,TRUE,2025-09-07,TRUE,2025-10-02,285776.23,FALSE,,0,FALSE,,,,57,8954.75,358.2
L014554,APP0009590,C001734,Personal Loan,264700,24,0.2699,2025-01-02,2027-01-02,Medical,A,0.43,24,14393.1,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,14393.1,863.58
L014555,APP0010485,C010780,Consumer Loan,46500,15,0.2925,2025-01-02,2026-04-02,Electronics,A,0.11,15,3738.39,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,15,3738.39,224.31
L014556,APP0011560,C004542,Personal Loan,226500,38,0.2552,2025-01-02,2028-03-02,Travel,A,0.15,38,8749.75,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,8749.75,350
L014557,APP0011652,C005310,Personal Loan,183600,36,0.2761,2025-01-02,2028-01-02,Education,A,0.23,36,7555.72,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,7555.72,302.22
L014558,APP0018433,C000549,Consumer Loan,12100,24,0.2857,2025-01-02,2027-01-02,General Purpose,B,0.14,24,667.67,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,667.67,0
L014559,APP0018767,C009252,Consumer Loan,45000,18,0.304,2025-01-02,2026-07-02,General Purpose,A,0.08,18,3144.17,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,3144.17,0
L014560,APP0034455,C004086,Consumer Loan,52900,13,0.3045,2025-01-02,2026-02-02,General Purpose,C,0.48,13,4828.19,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,13,4828.19,96.56
L014561,APP0037359,C001215,Personal Loan,148500,43,0.3018,2025-01-02,2028-08-02,Education,B,0.11,43,5690.39,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,5690.39,341.43
L014562,APP0041531,C002683,Personal Loan,41000,21,0.2815,2025-01-02,2026-10-02,Travel,B,0.2,21,2494.96,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,2494.96,49.9
L014563,APP0060742,C009532,Consumer Loan,26200,20,0.2741,2025-01-02,2026-09-02,Appliances,A,0.18,20,1646.58,FALSE,,,Written Off,TRUE,2025-03-07,TRUE,2025-04-01,25726.38,FALSE,,0,FALSE,,,,20,1646.58,32.93
L014564,APP0067795,C000270,Consumer Loan,92400,24,0.3001,2025-01-02,2027-01-02,Electronics,C,0.42,24,5166.82,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,5166.82,413.36
L014565,APP0070311,C005483,Personal Loan,235500,47,0.2772,2025-01-02,2028-12-02,Medical,C,0.46,47,8265.81,FALSE,,,Current,FALSE,,FALSE,,,TRUE,2025-04-12,1,FALSE,,,,62,7079.83,0
L014566,APP0076398,C000814,Personal Loan,75100,36,0.2904,2025-01-02,2028-01-02,Home Improvement,B,0.45,36,3148.75,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,3148.75,125.96
L014567,APP0079160,C004574,Consumer Loan,62600,29,0.3013,2025-01-02,2027-06-02,General Purpose,B,0.17,29,3064.89,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-02-17,54456.38,0.13,29,3064.89,0
L014568,APP0001783,C005833,Consumer Loan,22700,17,0.2948,2025-01-03,2026-06-03,Furniture,B,0.17,17,1649.58,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,1649.58,98.97
L014569,APP0003888,C009657,Personal Loan,182700,21,0.2704,2025-01-03,2026-10-03,Education,B,0.36,21,11016.03,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,11016.03,1101.6
L014570,APP0005593,C010962,Consumer Loan,15900,7,0.3142,2025-01-03,2025-08-03,Furniture,A,0.43,7,2515.47,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,7,2515.47,50.31
L014571,APP0011273,C010782,Consumer Loan,75600,23,0.285,2025-01-03,2026-12-03,Furniture,B,0.23,23,4303.97,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-10-13,1,FALSE,,,,36,2568.05,223.52
L014572,APP0014781,C010398,Consumer Loan,34000,19,0.3253,2025-01-03,2026-08-03,Electronics,A,0.08,19,2313.33,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,2313.33,92.54
L014573,APP0015776,C000928,Consumer Loan,11700,33,0.3205,2025-01-03,2027-10-03,Furniture,B,0.25,33,537.87,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,537.87,21.52
L014574,APP0017436,C006707,Consumer Loan,59200,29,0.2992,2025-01-03,2027-06-03,Appliances,C,0.33,29,2891.86,FALSE,,,Written Off,TRUE,2025-08-08,TRUE,2025-09-02,51408.31,FALSE,,0,FALSE,,,,29,2891.86,57.84
L014575,APP0022405,C000133,Personal Loan,33200,10,0.2666,2025-01-03,2025-11-03,Travel,B,0.31,10,3739.04,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,10,3739.04,0
L014576,APP0034000,C005748,Small Business Loan,129900,26,0.2502,2025-01-03,2027-03-03,Equipment Purchase,A,0.25,26,6522.78,TRUE,158414.63,Business Asset / Property,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-05-18,85065.24,0.28,26,6522.78,0
L014577,APP0043823,C003866,Personal Loan,125700,40,0.2961,2025-01-03,2028-05-03,Travel,B,0.42,40,4980.05,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,40,4980.05,99.6
L014578,APP0047411,C008503,Consumer Loan,141400,12,0.3006,2025-01-03,2026-01-03,Electronics,B,0.38,12,13788.85,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,12,13788.85,551.56
L014579,APP0047637,C010012,Consumer Loan,94400,35,0.3294,2025-01-03,2027-12-03,Appliances,B,0.22,35,4231.3,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-06-13,1,FALSE,,,,51,3304.27,518.25
L014580,APP0077320,C003238,Personal Loan,291900,36,0.2768,2025-01-03,2028-01-03,Travel,B,0.49,36,12023.62,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-09-18,174567.63,0.31,36,12023.62,721.41
L014581,APP0001678,C000790,Consumer Loan,54300,30,0.2846,2025-01-04,2027-07-04,Furniture,A,0.11,30,2550.14,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,2550.14,153
L014582,APP0006383,C000406,Personal Loan,47200,29,0.2931,2025-01-04,2027-06-04,Travel,B,0.15,29,2290.5,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,2290.5,0
L014583,APP0007529,C000291,Auto Loan,401900,33,0.253,2025-01-04,2027-10-04,Used Vehicle Purchase,A,0.26,33,17025.8,TRUE,535866.67,Vehicle,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,17025.8,1362.08
L014584,APP0017174,C008479,Consumer Loan,85400,24,0.3251,2025-01-04,2027-01-04,Electronics,B,0.33,24,4885.99,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,4885.99,195.44
L014585,APP0022763,C006801,Personal Loan,81600,36,0.2694,2025-01-04,2028-01-04,Home Improvement,A,0.03,36,3328.71,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,3328.71,66.57
L014586,APP0022836,C002002,Personal Loan,120800,34,0.3099,2025-01-04,2027-11-04,General Purpose,B,0.34,34,5381.05,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,5381.05,215.24
L014587,APP0025914,C001775,Consumer Loan,102900,24,0.2952,2025-01-04,2027-01-04,Appliances,A,0.29,24,5728.04,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,5728.04,0
L014588,APP0029688,C007200,Personal Loan,32800,34,0.2926,2025-01-04,2027-11-04,Education,B,0.35,34,1430.3,FALSE,,,Written Off,TRUE,2025-09-09,TRUE,2025-10-04,28733.96,FALSE,,0,FALSE,,,,34,1430.3,85.83
L014589,APP0029869,C006108,Consumer Loan,78700,35,0.2752,2025-01-04,2027-12-04,General Purpose,B,0.33,35,3294.81,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,3294.81,263.6
L014590,APP0034755,C000853,Consumer Loan,34900,34,0.2807,2025-01-04,2027-11-04,Furniture,B,0.02,34,1499.55,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-03-19,24267.44,0.29,34,1499.55,0
L014591,APP0035073,C002992,Consumer Loan,62800,6,0.2717,2025-01-04,2025-07-04,Electronics,A,0.2,6,11311.58,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,6,11311.58,0
L014592,APP0045789,C010384,Consumer Loan,111300,21,0.3057,2025-01-04,2026-10-04,General Purpose,B,0.25,21,6909.15,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,6909.15,690.9
L014593,APP0050010,C004281,Consumer Loan,91600,11,0.3089,2025-01-04,2025-12-04,Furniture,B,0.4,11,9667.83,FALSE,,,Written Off,TRUE,2025-11-09,TRUE,2025-12-04,19093.04,FALSE,,0,FALSE,,,,11,9667.83,580.08
L014594,APP0060157,C008790,Consumer Loan,75100,29,0.3266,2025-01-04,2027-06-04,Appliances,C,0.48,29,3778.05,FALSE,,,Written Off,TRUE,2025-07-09,TRUE,2025-08-03,67739.43,FALSE,,0,FALSE,,,,29,3778.05,75.56
L014595,APP0002882,C002062,Personal Loan,256600,42,0.2663,2025-01-05,2028-07-05,General Purpose,B,0.15,42,9455.63,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-05-20,208142.37,0.15,42,9455.63,189.11
L014596,APP0006110,C000504,Consumer Loan,98100,31,0.264,2025-01-05,2027-08-05,Electronics,A,0.09,31,4398.72,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,4398.72,87.97
L014597,APP0015654,C009599,Personal Loan,181200,42,0.2571,2025-01-05,2028-07-05,Education,A,0.34,42,6585.75,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,42,6585.75,131.72
L014598,APP0019251,C001613,Personal Loan,37100,21,0.2922,2025-01-05,2026-10-05,General Purpose,B,0.27,21,2277.66,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,2277.66,45.55
L014599,APP0022558,C003161,Personal Loan,27500,31,0.3033,2025-01-05,2027-08-05,Medical,A,0.16,31,1290.17,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,1290.17,51.6
L014600,APP0024423,C004286,Consumer Loan,47600,15,0.3102,2025-01-05,2026-04-05,Furniture,B,0.47,15,3868.56,FALSE,,,Written Off,TRUE,2025-10-10,TRUE,2025-11-04,25116.69,FALSE,,0,FALSE,,,,15,3868.56,232.11
L014601,APP0029749,C003198,Personal Loan,96100,35,0.265,2025-01-05,2027-12-05,General Purpose,B,0.5,35,3970.93,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,3970.93,0
L014602,APP0030579,C003699,Personal Loan,186800,43,0.288,2025-01-05,2028-08-05,Travel,C,0.19,43,7012.27,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,7012.27,280.5
L014603,APP0033986,C010625,Consumer Loan,49500,29,0.3179,2025-01-05,2027-06-05,Electronics,B,0.09,29,2467.15,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,2467.15,49.34
L014604,APP0036595,C004796,Consumer Loan,54400,27,0.3173,2025-01-05,2027-04-05,Appliances,C,0.4,27,2844.32,FALSE,,,Written Off,TRUE,2025-02-10,TRUE,2025-03-07,55838.43,FALSE,,0,FALSE,,,,27,2844.32,0
L014605,APP0040802,C003136,Consumer Loan,17800,10,0.3145,2025-01-05,2025-11-05,Appliances,B,0.33,10,2046.53,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2025-06-15,1,FALSE,,,,18,869.45,192.35
L014606,APP0043229,C006899,Personal Loan,155000,34,0.2544,2025-01-05,2027-11-05,Travel,A,0.33,34,6443.66,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,6443.66,386.61
L014607,APP0046993,C009686,Personal Loan,159900,43,0.2948,2025-01-05,2028-08-05,Home Improvement,B,0.42,43,6063.78,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-02-20,106857.44,0.33,43,6063.78,0
L014608,APP0049824,C008840,Consumer Loan,85700,31,0.2814,2025-01-05,2027-08-05,Appliances,C,0.39,31,3920.95,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,3920.95,78.42
L014609,APP0066209,C002456,Consumer Loan,12000,12,0.2879,2025-01-05,2026-01-05,Appliances,C,0.05,12,1162.71,FALSE,,,Written Off,TRUE,2025-06-10,TRUE,2025-07-05,8573.68,FALSE,,0,FALSE,,,,12,1162.71,69.75
L014610,APP0075269,C003730,Auto Loan,427000,19,0.2531,2025-01-05,2026-08-05,New Vehicle Purchase,B,0.43,19,27509.79,TRUE,593055.56,Vehicle,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,27509.79,1100.4
L014611,APP0002230,C001532,Personal Loan,228300,24,0.2917,2025-01-06,2027-01-06,Education,A,0.22,24,12667.56,FALSE,,,Written Off,TRUE,2025-04-11,TRUE,2025-05-06,219090.37,FALSE,,0,FALSE,,,,24,12667.56,0
L014612,APP0002584,C000432,Auto Loan,212100,49,0.2387,2025-01-06,2029-02-06,New Vehicle Purchase,A,0.23,49,6815.16,TRUE,246627.91,Vehicle,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,49,6815.16,272.6
L014613,APP0006448,C000030,Personal Loan,32200,24,0.2564,2025-01-06,2027-01-06,Education,B,0.1,24,1728.92,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,1728.92,276.64
L014614,APP0008081,C005897,Personal Loan,71000,28,0.2936,2025-01-06,2027-05-06,General Purpose,B,0.22,28,3532.41,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-06-21,43385.19,0.32,28,3532.41,0
L014615,APP0010050,C005942,Consumer Loan,137700,21,0.3173,2025-01-06,2026-10-06,Electronics,B,0.26,21,8629.43,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,8629.43,172.59
L014616,APP0011989,C001290,Consumer Loan,72000,25,0.3175,2025-01-06,2027-02-06,Appliances,B,0.4,25,3973.35,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,3973.35,238.41
L014617,APP0022207,C009470,Consumer Loan,116300,30,0.3146,2025-01-06,2027-07-06,Electronics,C,0.46,30,5647.07,FALSE,,,Written Off,TRUE,2025-04-11,TRUE,2025-05-06,113946.74,FALSE,,0,FALSE,,,,30,5647.07,0
L014618,APP0031642,C002047,Personal Loan,214900,41,0.3094,2025-01-06,2028-06-06,Travel,A,0.34,41,8552.56,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,8552.56,171.05
L014619,APP0037618,C005502,Consumer Loan,45200,7,0.3247,2025-01-06,2025-08-06,Electronics,B,0.44,7,7174.67,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,7,7174.67,143.49
L014620,APP0048627,C009944,Consumer Loan,11000,34,0.2554,2025-01-06,2027-11-06,Appliances,A,0.17,34,457.87,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,457.87,27.48
L014621,APP0064987,C004325,Personal Loan,60400,17,0.3063,2025-01-06,2026-06-06,Medical,B,0.37,17,4423.83,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,4423.83,88.48
L014622,APP0065644,C001729,Consumer Loan,31600,13,0.3248,2025-01-06,2026-02-06,Electronics,B,0.48,13,2915.87,FALSE,,,Written Off,TRUE,2025-02-11,TRUE,2025-03-08,32455.31,FALSE,,0,FALSE,,,,13,2915.87,0
L014623,APP0002881,C007337,Personal Loan,145200,17,0.2847,2025-01-07,2026-06-07,General Purpose,B,0.21,17,10478.66,FALSE,,,Written Off,TRUE,2025-04-12,TRUE,2025-05-07,134072.7,FALSE,,0,FALSE,,,,17,10478.66,0
L014624,APP0006262,C008516,Consumer Loan,146900,16,0.2579,2025-01-07,2026-05-07,Electronics,A,0.13,16,10947.46,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,16,10947.46,218.95
L014625,APP0007679,C008482,Consumer Loan,108900,16,0.3258,2025-01-07,2026-05-07,Furniture,A,0.19,16,8481.83,FALSE,,,Written Off,TRUE,2025-10-12,TRUE,2025-11-06,61898.33,FALSE,,0,FALSE,,,,16,8481.83,169.64
L014626,APP0016597,C003924,Personal Loan,64300,6,0.2628,2025-01-07,2025-07-07,Education,B,0.38,6,11552.92,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,6,11552.92,0
L014627,APP0018462,C007198,Consumer Loan,115800,33,0.2843,2025-01-07,2027-10-07,Electronics,B,0.44,33,5097.17,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,5097.17,305.82
L014628,APP0026063,C002110,Small Business Loan,161500,54,0.2687,2025-01-07,2029-07-07,Business Expansion,B,0.39,54,5184.29,TRUE,224305.56,Business Asset / Property,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,54,5184.29,311.07
L014629,APP0028406,C004594,Personal Loan,23900,33,0.2852,2025-01-07,2027-10-07,Travel,A,0.08,33,1053.16,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,1053.16,21.06
L014630,APP0028505,C004402,Personal Loan,140200,10,0.2664,2025-01-07,2025-11-07,General Purpose,B,0.2,10,15788.18,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,10,15788.18,315.76
L014631,APP0037071,C010876,Personal Loan,40900,9,0.2878,2025-01-07,2025-10-07,Home Improvement,B,0.41,9,5106.61,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,5106.61,0
L014632,APP0054484,C000823,Consumer Loan,68300,20,0.3241,2025-01-07,2026-09-07,General Purpose,C,0.37,20,4464.8,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,4464.8,267.9
L014633,APP0055557,C007568,Consumer Loan,39100,31,0.2878,2025-01-07,2027-08-07,Electronics,C,0.23,31,1802.13,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,1802.13,36.04
L014634,APP0060857,C001980,Consumer Loan,21500,31,0.2891,2025-01-07,2027-08-07,General Purpose,B,0.43,31,992.42,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,992.42,79.4
L014635,APP0067646,C006329,Consumer Loan,95900,18,0.3166,2025-01-07,2026-07-07,Electronics,B,0.45,18,6761.31,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,6761.31,135.23
L014636,APP0070664,C009464,Personal Loan,82600,27,0.3075,2025-01-07,2027-04-07,Education,A,0.31,27,4276.18,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,4276.18,0
L014637,APP0018264,C004873,Personal Loan,36200,6,0.2827,2025-01-08,2025-07-08,Education,A,0.12,6,6540.46,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,6,6540.46,0
L014638,APP0040240,C004750,Personal Loan,116700,34,0.2602,2025-01-08,2027-11-08,General Purpose,B,0.5,34,4887.11,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-12-23,61647.51,0.32,34,4887.11,293.22
L014639,APP0052400,C007799,Consumer Loan,39300,29,0.286,2025-01-08,2027-06-08,Appliances,A,0.46,29,1892.49,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,1892.49,113.55
L014640,APP0054238,C008380,Consumer Loan,19200,7,0.3115,2025-01-08,2025-08-08,Electronics,B,0.46,7,3034.95,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,7,3034.95,121.4
L014641,APP0054845,C010952,Personal Loan,235700,23,0.2654,2025-01-08,2026-12-08,Education,B,0.49,23,13184.84,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,13184.84,527.4
L014642,APP0054886,C000246,Consumer Loan,35300,9,0.2781,2025-01-08,2025-10-08,Electronics,B,0.43,9,4390.58,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,9,4390.58,87.81
L014643,APP0068528,C007830,Consumer Loan,42400,36,0.3074,2025-01-08,2028-01-08,Electronics,B,0.43,36,1817.18,FALSE,,,Written Off,TRUE,2025-11-13,TRUE,2025-12-08,36003.91,FALSE,,0,FALSE,,,,36,1817.18,36.34
L014644,APP0070113,C006604,Consumer Loan,68600,34,0.3248,2025-01-08,2027-11-08,Electronics,B,0.34,34,3111.82,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,3111.82,0
L014645,APP0002830,C009590,Personal Loan,220800,47,0.3048,2025-01-09,2028-12-09,General Purpose,A,0.16,47,8100.06,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,47,8100.06,486
L014646,APP0003777,C003105,Consumer Loan,63800,7,0.2754,2025-01-09,2025-08-09,Furniture,B,0.31,7,9969.95,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,7,9969.95,199.4
L014647,APP0009472,C001746,Personal Loan,197300,38,0.2947,2025-01-09,2028-03-09,Travel,A,0.16,38,8045.37,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,8045.37,160.91
L014648,APP0013485,C010185,Consumer Loan,93400,33,0.3083,2025-01-09,2027-10-09,Electronics,A,0.14,33,4231.78,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,4231.78,169.28
L014649,APP0019457,C005814,Consumer Loan,26100,36,0.3159,2025-01-09,2028-01-09,Electronics,A,0.22,36,1130.84,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2025-04-24,20768.08,0.18,36,1130.84,0
L014650,APP0020790,C005317,Personal Loan,56000,39,0.3093,2025-01-09,2028-04-09,General Purpose,B,0.16,39,2293.49,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,39,2293.49,0
L014651,APP0027254,C000654,Personal Loan,70300,17,0.2885,2025-01-09,2026-06-09,Travel,B,0.33,17,5086.6,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,5086.6,0
L014652,APP0034877,C008397,Small Business Loan,123300,43,0.2604,2025-01-09,2028-08-09,Equipment Purchase,C,0.46,43,4439.21,TRUE,152222.22,Business Asset / Property,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,4439.21,88.78
