application_id,customer_id,application_date,assessment_date,approval_date,issue_date,product_type,requested_amount,requested_term_months,application_channel,status,rejection_reason
APP0059649,C008321,2025-10-04,2025-10-07,,,Auto Loan,585400,38,Online,Rejected,High DTI
APP0060830,C006742,2025-10-04,2025-10-07,,,Auto Loan,500000,27,Online,Rejected,Low Credit Score
APP0061937,C002914,2025-10-04,2025-10-05,,,Personal Loan,193200,21,Branch,Rejected,High DTI
APP0062117,C002903,2025-10-04,2025-10-06,,,Personal Loan,160100,16,Online,Rejected,Low Credit Score
APP0063060,C005846,2025-10-04,2025-10-06,,,Consumer Loan,137900,18,Online,Rejected,Low Credit Score
APP0065918,C004185,2025-10-04,2025-10-06,,,Personal Loan,117300,44,Online,Rejected,Low Credit Score
APP0067316,C002226,2025-10-04,2025-10-06,,,Auto Loan,728100,20,Mobile App,Rejected,Short Employment History
APP0069079,C006548,2025-10-04,2025-10-05,,,Personal Loan,218900,7,Online,Rejected,High DTI
APP0070240,C006955,2025-10-04,2025-10-06,,,Small Business Loan,1431000,16,Branch,Rejected,High DTI
APP0000212,C008105,2025-10-05,2025-10-07,2025-10-09,2025-10-09,Consumer Loan,26700,10,Online,Approved,
APP0001183,C005344,2025-10-05,2025-10-06,2025-10-10,2025-10-13,Small Business Loan,93600,41,Mobile App,Approved,
APP0002810,C001470,2025-10-05,2025-10-06,2025-10-08,2025-10-09,Personal Loan,49100,34,Online,Approved,
APP0004230,C001719,2025-10-05,2025-10-08,,,Personal Loan,220300,28,Agent,Rejected,High DTI
APP0004704,C010656,2025-10-05,2025-10-08,2025-10-09,2025-10-12,Consumer Loan,75900,18,Online,Approved,
APP0008434,C010026,2025-10-05,2025-10-08,,,Auto Loan,1332500,32,Mobile App,Rejected,High DTI
APP0009516,C009278,2025-10-05,2025-10-06,,,Auto Loan,1222300,29,Branch,Rejected,High DTI
APP0010238,C006696,2025-10-05,2025-10-08,,,Personal Loan,201800,45,Mobile App,Withdrawn,
APP0012898,C001416,2025-10-05,2025-10-08,,,Auto Loan,466900,51,Mobile App,Rejected,High DTI
APP0013525,C004363,2025-10-05,2025-10-08,,,Small Business Loan,876200,12,Call Center,Rejected,High DTI
APP0015949,C001616,2025-10-05,2025-10-08,,,Consumer Loan,142900,11,Mobile App,Rejected,High DTI
APP0017341,C006895,2025-10-05,2025-10-08,,,Small Business Loan,1127700,15,Mobile App,Rejected,High DTI
APP0018275,C009020,2025-10-05,2025-10-08,,,Consumer Loan,44200,14,Online,Rejected,High DTI
APP0021580,C003637,2025-10-05,2025-10-06,,,Personal Loan,55100,13,Online,Rejected,Low Credit Score
APP0023024,C000265,2025-10-05,2025-10-07,2025-10-11,2025-10-12,Consumer Loan,43900,22,Branch,Approved,
APP0025052,C007697,2025-10-05,2025-10-07,,,Small Business Loan,615500,34,Branch,Rejected,Low Credit Score
APP0026559,C010312,2025-10-05,2025-10-06,2025-10-08,2025-10-09,Consumer Loan,76100,9,Mobile App,Approved,
APP0027100,C007213,2025-10-05,2025-10-08,,,Auto Loan,630300,20,Mobile App,Rejected,High DTI
APP0028663,C009496,2025-10-05,2025-10-07,,,Auto Loan,169300,18,Mobile App,Rejected,High DTI
APP0029403,C005773,2025-10-05,2025-10-07,2025-10-11,2025-10-12,Personal Loan,51900,27,Mobile App,Approved,
APP0029905,C007494,2025-10-05,2025-10-08,,,Personal Loan,79900,46,Online,Rejected,High DTI
APP0031709,C003842,2025-10-05,2025-10-08,2025-10-11,2025-10-14,Consumer Loan,131800,28,Online,Approved,
APP0034711,C008709,2025-10-05,2025-10-06,,,Personal Loan,249300,35,Mobile App,Rejected,High DTI
APP0035727,C006264,2025-10-05,2025-10-07,,,Auto Loan,457300,32,Branch,Rejected,High DTI
APP0036323,C004000,2025-10-05,2025-10-08,2025-10-09,2025-10-09,Consumer Loan,48300,20,Branch,Approved,
APP0036359,C010369,2025-10-05,2025-10-08,,,Personal Loan,178500,31,Online,Rejected,High DTI
APP0036574,C009440,2025-10-05,2025-10-07,,,Small Business Loan,1408400,14,Agent,Rejected,High DTI
APP0037833,C003156,2025-10-05,2025-10-08,2025-10-11,2025-10-14,Consumer Loan,140900,24,Branch,Approved,
APP0040466,C002927,2025-10-05,2025-10-07,,,Personal Loan,217400,16,Branch,Rejected,High DTI
APP0049008,C009858,2025-10-05,2025-10-06,2025-10-07,2025-10-09,Consumer Loan,83000,20,Agent,Approved,
APP0051438,C005000,2025-10-05,2025-10-06,,,Auto Loan,968700,52,Branch,Rejected,High DTI
APP0052150,C010868,2025-10-05,2025-10-07,,,Auto Loan,1399200,58,Mobile App,Rejected,High DTI
APP0056009,C003541,2025-10-05,2025-10-07,,,Personal Loan,255100,28,Branch,Rejected,High DTI
APP0056472,C005105,2025-10-05,2025-10-07,,,Personal Loan,83000,15,Branch,Rejected,High DTI
APP0059597,C001094,2025-10-05,2025-10-07,2025-10-08,2025-10-11,Personal Loan,130600,24,Mobile App,Approved,
APP0059625,C010624,2025-10-05,2025-10-06,,,Consumer Loan,110500,26,Mobile App,Rejected,High DTI
APP0062031,C001476,2025-10-05,2025-10-06,,,Personal Loan,105500,21,Online,Rejected,High DTI
APP0062331,C006121,2025-10-05,2025-10-07,2025-10-08,2025-10-10,Consumer Loan,64600,33,Branch,Approved,
APP0062861,C007085,2025-10-05,2025-10-06,,,Personal Loan,118600,23,Mobile App,Rejected,High DTI
APP0071641,C006561,2025-10-05,2025-10-07,2025-10-08,2025-10-09,Consumer Loan,27600,23,Branch,Approved,
APP0073603,C009022,2025-10-05,2025-10-06,,,Consumer Loan,12200,12,Branch,Rejected,High DTI
APP0074139,C002037,2025-10-05,2025-10-06,,,Consumer Loan,103300,20,Branch,Rejected,High DTI
APP0074539,C007457,2025-10-05,2025-10-07,,,Consumer Loan,121600,18,Agent,Rejected,High DTI
APP0079573,C000772,2025-10-05,2025-10-08,,,Consumer Loan,22700,31,Mobile App,Rejected,High DTI
APP0000872,C007463,2025-10-06,2025-10-09,,,Small Business Loan,1680300,34,Agent,Rejected,High DTI
APP0002537,C006439,2025-10-06,2025-10-07,2025-10-10,2025-10-12,Consumer Loan,138100,16,Branch,Approved,
APP0006752,C010491,2025-10-06,2025-10-07,,,Small Business Loan,381200,28,Mobile App,Rejected,Low Credit Score
APP0008948,C008106,2025-10-06,2025-10-09,2025-10-11,2025-10-11,Consumer Loan,98500,25,Branch,Approved,
APP0011963,C008794,2025-10-06,2025-10-07,,,Consumer Loan,118400,23,Branch,Rejected,High DTI
APP0014587,C010741,2025-10-06,2025-10-07,,,Consumer Loan,124200,16,Mobile App,Rejected,High DTI
APP0015621,C009893,2025-10-06,2025-10-08,,,Personal Loan,165700,27,Mobile App,Rejected,High DTI
APP0016390,C010984,2025-10-06,2025-10-09,,,Personal Loan,221400,24,Mobile App,Rejected,High DTI
APP0016784,C007231,2025-10-06,2025-10-07,2025-10-11,2025-10-11,Personal Loan,61200,31,Mobile App,Approved,
APP0016994,C010043,2025-10-06,2025-10-07,,,Personal Loan,255200,15,Mobile App,Rejected,Insufficient Income
APP0018186,C001961,2025-10-06,2025-10-08,,,Personal Loan,217700,13,Agent,Rejected,High DTI
APP0018621,C010939,2025-10-06,2025-10-08,2025-10-12,2025-10-13,Personal Loan,25300,26,Mobile App,Approved,
APP0018904,C001716,2025-10-06,2025-10-08,2025-10-12,2025-10-13,Consumer Loan,100100,10,Online,Approved,
APP0020413,C008032,2025-10-06,2025-10-09,,,Personal Loan,186300,10,Branch,Rejected,High DTI
APP0020907,C006856,2025-10-06,2025-10-09,,,Small Business Loan,654700,57,Agent,Rejected,High DTI
APP0024444,C007266,2025-10-06,2025-10-07,,,Personal Loan,189300,10,Online,Rejected,High DTI
APP0025579,C008184,2025-10-06,2025-10-07,,,Small Business Loan,923200,40,Mobile App,Rejected,High DTI
APP0029428,C008687,2025-10-06,2025-10-07,2025-10-08,2025-10-08,Personal Loan,244200,36,Agent,Approved,
APP0032356,C001624,2025-10-06,2025-10-08,,,Auto Loan,1082800,26,Mobile App,Rejected,High DTI
APP0035824,C010298,2025-10-06,2025-10-07,2025-10-08,2025-10-10,Consumer Loan,61800,12,Branch,Approved,
APP0036024,C001002,2025-10-06,2025-10-07,,,Personal Loan,117500,48,Mobile App,Rejected,High DTI
APP0039354,C005873,2025-10-06,2025-10-08,2025-10-11,2025-10-13,Consumer Loan,86900,20,Call Center,Approved,
APP0041214,C010205,2025-10-06,2025-10-08,,,Small Business Loan,1842400,19,Branch,Rejected,Low Credit Score
APP0042651,C009088,2025-10-06,2025-10-09,,,Small Business Loan,187800,29,Online,Rejected,High DTI
APP0044118,C000710,2025-10-06,2025-10-09,,,Personal Loan,211700,18,Online,Rejected,High DTI
APP0044342,C002863,2025-10-06,2025-10-08,2025-10-11,2025-10-12,Personal Loan,71500,31,Agent,Approved,
APP0044482,C009725,2025-10-06,2025-10-08,,,Small Business Loan,1188500,19,Online,Rejected,Short Employment History
APP0045881,C005646,2025-10-06,2025-10-09,,,Personal Loan,185700,6,Online,Rejected,High DTI
APP0047345,C003434,2025-10-06,2025-10-08,,,Consumer Loan,108800,30,Call Center,Rejected,High DTI
APP0047902,C005498,2025-10-06,2025-10-08,,,Auto Loan,350900,24,Mobile App,Rejected,High DTI
APP0047981,C000014,2025-10-06,2025-10-08,2025-10-12,2025-10-15,Consumer Loan,39800,16,Online,Approved,
APP0050964,C005955,2025-10-06,2025-10-07,,,Personal Loan,270200,16,Branch,Rejected,High DTI
APP0054813,C006918,2025-10-06,2025-10-07,2025-10-09,2025-10-11,Auto Loan,266000,52,Mobile App,Approved,
APP0055271,C004408,2025-10-06,2025-10-07,,,Consumer Loan,17700,7,Mobile App,Rejected,Low Credit Score
APP0059701,C000968,2025-10-06,2025-10-09,,,Small Business Loan,161300,54,Mobile App,Rejected,High DTI
APP0060194,C004582,2025-10-06,2025-10-08,,,Personal Loan,52000,33,Mobile App,Rejected,Low Credit Score
APP0063941,C006695,2025-10-06,2025-10-09,,,Consumer Loan,74200,21,Branch,Rejected,High DTI
APP0063991,C004553,2025-10-06,2025-10-09,,,Auto Loan,539200,21,Agent,Rejected,High DTI
APP0065622,C008666,2025-10-06,2025-10-09,2025-10-13,2025-10-16,Consumer Loan,36300,15,Agent,Approved,
APP0067522,C008715,2025-10-06,2025-10-08,2025-10-11,2025-10-11,Small Business Loan,94600,31,Branch,Approved,
APP0070671,C008744,2025-10-06,2025-10-07,,,Small Business Loan,268300,36,Mobile App,Rejected,High DTI
APP0071775,C005361,2025-10-06,2025-10-09,2025-10-11,2025-10-14,Personal Loan,280700,17,Mobile App,Approved,
APP0072152,C007226,2025-10-06,2025-10-07,,,Personal Loan,286000,8,Agent,Rejected,High DTI
APP0074885,C007840,2025-10-06,2025-10-09,,,Consumer Loan,49100,7,Mobile App,Rejected,High DTI
APP0078757,C007298,2025-10-06,2025-10-08,,,Personal Loan,257200,15,Online,Rejected,High DTI
APP0079722,C008062,2025-10-06,2025-10-07,,,Personal Loan,38000,31,Call Center,Rejected,Low Credit Score
APP0002310,C005939,2025-10-07,2025-10-08,,,Personal Loan,295600,7,Branch,Rejected,High DTI
APP0004542,C003223,2025-10-07,2025-10-08,2025-10-10,2025-10-11,Personal Loan,84400,33,Branch,Approved,
APP0004620,C000062,2025-10-07,2025-10-08,2025-10-10,2025-10-12,Consumer Loan,46200,33,Branch,Approved,
APP0009451,C004790,2025-10-07,2025-10-10,,,Auto Loan,1458800,15,Mobile App,Rejected,High DTI
APP0010795,C003388,2025-10-07,2025-10-10,,,Personal Loan,231100,15,Agent,Rejected,High DTI
APP0011043,C002005,2025-10-07,2025-10-10,,,Small Business Loan,884600,34,Online,Rejected,High DTI
APP0012571,C001293,2025-10-07,2025-10-09,2025-10-12,2025-10-12,Small Business Loan,186600,26,Mobile App,Approved,
APP0014290,C009768,2025-10-07,2025-10-08,,,Auto Loan,1098800,25,Mobile App,Rejected,High DTI
APP0014447,C002756,2025-10-07,2025-10-08,2025-10-09,2025-10-09,Consumer Loan,48500,30,Online,Approved,
APP0014572,C002832,2025-10-07,2025-10-09,,,Personal Loan,223800,16,Mobile App,Rejected,High DTI
APP0016132,C001239,2025-10-07,2025-10-08,,,Personal Loan,202000,39,Online,Rejected,High DTI
APP0017545,C006095,2025-10-07,2025-10-10,,,Small Business Loan,766200,20,Agent,Rejected,High DTI
APP0020716,C001059,2025-10-07,2025-10-08,,,Auto Loan,870600,29,Mobile App,Rejected,High DTI
APP0023173,C008615,2025-10-07,2025-10-10,,,Small Business Loan,1865200,43,Online,Rejected,High DTI
APP0023225,C001979,2025-10-07,2025-10-10,2025-10-11,2025-10-14,Personal Loan,118400,43,Mobile App,Approved,
APP0030789,C000293,2025-10-07,2025-10-09,,,Personal Loan,219500,15,Call Center,Rejected,High DTI
APP0034355,C007216,2025-10-07,2025-10-10,,,Personal Loan,258500,26,Agent,Rejected,High DTI
APP0034649,C009816,2025-10-07,2025-10-09,2025-10-10,2025-10-11,Personal Loan,52100,36,Call Center,Approved,
APP0035667,C008256,2025-10-07,2025-10-09,,,Personal Loan,241900,34,Mobile App,Rejected,Low Credit Score
APP0037772,C009032,2025-10-07,2025-10-08,,,Small Business Loan,944100,23,Online,Rejected,High DTI
APP0039481,C007968,2025-10-07,2025-10-08,,,Small Business Loan,1759100,12,Mobile App,Rejected,High DTI
APP0040443,C008721,2025-10-07,2025-10-08,,,Personal Loan,90600,36,Call Center,Rejected,Low Credit Score
APP0041268,C007223,2025-10-07,2025-10-10,,,Personal Loan,151600,15,Online,Rejected,High DTI
APP0041666,C001389,2025-10-07,2025-10-09,,,Consumer Loan,73800,12,Branch,Rejected,High DTI
APP0044649,C006194,2025-10-07,2025-10-10,,,Small Business Loan,220200,28,Call Center,Rejected,High DTI
APP0049202,C001515,2025-10-07,2025-10-09,,,Auto Loan,340800,28,Mobile App,Rejected,High DTI
APP0053452,C002920,2025-10-07,2025-10-09,,,Personal Loan,248200,21,Branch,Rejected,High DTI
APP0054461,C002689,2025-10-07,2025-10-10,,,Personal Loan,148900,37,Online,Rejected,High DTI
APP0057449,C008929,2025-10-07,2025-10-10,,,Personal Loan,108100,33,Mobile App,Rejected,High DTI
APP0065492,C009628,2025-10-07,2025-10-09,,,Consumer Loan,72300,20,Mobile App,Rejected,Low Credit Score
APP0066109,C004804,2025-10-07,2025-10-10,2025-10-12,2025-10-12,Consumer Loan,58600,16,Branch,Approved,
APP0068966,C009986,2025-10-07,2025-10-09,,,Consumer Loan,90600,19,Mobile App,Rejected,High DTI
APP0069500,C007057,2025-10-07,2025-10-09,,,Consumer Loan,38900,11,Mobile App,Rejected,High DTI
APP0072339,C010714,2025-10-07,2025-10-08,,,Auto Loan,428900,26,Call Center,Rejected,High DTI
APP0074948,C003416,2025-10-07,2025-10-10,,,Personal Loan,139500,44,Mobile App,Rejected,High DTI
APP0078666,C003083,2025-10-07,2025-10-10,,,Personal Loan,165500,41,Mobile App,Rejected,High DTI
APP0000361,C002563,2025-10-08,2025-10-11,,,Auto Loan,1294900,49,Mobile App,Rejected,High DTI
APP0001484,C010780,2025-10-08,2025-10-11,2025-10-13,2025-10-15,Consumer Loan,80900,27,Branch,Approved,
APP0002320,C010617,2025-10-08,2025-10-10,,,Consumer Loan,16200,19,Agent,Rejected,Low Credit Score
APP0003178,C000062,2025-10-08,2025-10-11,,,Auto Loan,1028100,37,Agent,Rejected,Low Credit Score
APP0003205,C008580,2025-10-08,2025-10-09,2025-10-10,2025-10-10,Personal Loan,132300,32,Mobile App,Approved,
APP0007948,C007955,2025-10-08,2025-10-09,,,Personal Loan,291500,13,Branch,Rejected,Low Credit Score
APP0008179,C008565,2025-10-08,2025-10-09,2025-10-12,2025-10-12,Personal Loan,32500,30,Branch,Approved,
APP0008500,C001876,2025-10-08,2025-10-11,,,Small Business Loan,831200,29,Mobile App,Rejected,High DTI
APP0012661,C002193,2025-10-08,2025-10-11,,,Personal Loan,221000,31,Online,Rejected,High DTI
APP0015241,C005677,2025-10-08,2025-10-09,,,Consumer Loan,63000,34,Online,Withdrawn,
APP0015869,C004985,2025-10-08,2025-10-09,2025-10-10,2025-10-12,Personal Loan,130400,40,Online,Approved,
APP0017212,C002922,2025-10-08,2025-10-09,,,Personal Loan,43400,25,Mobile App,Withdrawn,
APP0017517,C002162,2025-10-08,2025-10-09,2025-10-12,2025-10-14,Consumer Loan,97500,33,Branch,Approved,
APP0021630,C000684,2025-10-08,2025-10-09,2025-10-10,2025-10-13,Personal Loan,118700,48,Call Center,Approved,
APP0029359,C009276,2025-10-08,2025-10-11,,,Personal Loan,278000,24,Agent,Rejected,High DTI
APP0031307,C005568,2025-10-08,2025-10-10,,,Auto Loan,1198900,42,Branch,Rejected,High DTI
APP0034607,C003253,2025-10-08,2025-10-10,2025-10-13,2025-10-13,Personal Loan,93300,45,Mobile App,Approved,
APP0037885,C002003,2025-10-08,2025-10-11,2025-10-13,2025-10-13,Personal Loan,161100,16,Call Center,Approved,
APP0039252,C010469,2025-10-08,2025-10-09,,,Auto Loan,1202800,15,Call Center,Rejected,High DTI
APP0039723,C001277,2025-10-08,2025-10-10,2025-10-11,2025-10-11,Personal Loan,47800,40,Branch,Approved,
APP0040521,C000633,2025-10-08,2025-10-09,,,Auto Loan,826600,23,Branch,Rejected,High DTI
APP0043982,C003339,2025-10-08,2025-10-10,2025-10-13,2025-10-13,Consumer Loan,36000,14,Branch,Approved,
APP0044205,C006994,2025-10-08,2025-10-11,,,Small Business Loan,1733000,29,Mobile App,Rejected,High DTI
APP0044631,C001141,2025-10-08,2025-10-10,2025-10-14,2025-10-17,Personal Loan,78100,47,Call Center,Approved,
APP0047243,C002110,2025-10-08,2025-10-09,,,Personal Loan,49400,8,Branch,Rejected,High DTI
APP0048909,C002262,2025-10-08,2025-10-10,,,Auto Loan,656400,37,Branch,Rejected,High DTI
APP0050603,C004665,2025-10-08,2025-10-09,,,Small Business Loan,1334600,43,Call Center,Rejected,Low Credit Score
APP0054182,C000779,2025-10-08,2025-10-10,,,Personal Loan,238000,47,Call Center,Rejected,High DTI
APP0055114,C004908,2025-10-08,2025-10-11,,,Personal Loan,129600,12,Agent,Rejected,High DTI
APP0055459,C004734,2025-10-08,2025-10-10,2025-10-11,2025-10-12,Consumer Loan,73200,29,Agent,Approved,
APP0059968,C007875,2025-10-08,2025-10-11,,,Small Business Loan,1610800,32,Mobile App,Rejected,High DTI
APP0060159,C004349,2025-10-08,2025-10-11,,,Small Business Loan,439100,43,Agent,Rejected,High DTI
APP0061091,C006979,2025-10-08,2025-10-11,2025-10-12,2025-10-14,Personal Loan,31400,25,Mobile App,Approved,
APP0061472,C008848,2025-10-08,2025-10-11,,,Small Business Loan,1431100,25,Mobile App,Rejected,High DTI
APP0063790,C010404,2025-10-08,2025-10-10,,,Personal Loan,104700,7,Call Center,Rejected,High DTI
APP0067983,C010846,2025-10-08,2025-10-09,,,Personal Loan,299200,9,Mobile App,Rejected,High DTI
APP0068782,C009824,2025-10-08,2025-10-10,,,Personal Loan,221700,16,Mobile App,Rejected,High DTI
APP0069095,C006487,2025-10-08,2025-10-09,2025-10-11,2025-10-12,Consumer Loan,55100,21,Branch,Approved,
APP0069489,C004118,2025-10-08,2025-10-11,,,Consumer Loan,102200,10,Branch,Rejected,High DTI
APP0072413,C001268,2025-10-08,2025-10-09,2025-10-13,2025-10-16,Personal Loan,258200,41,Call Center,Approved,
APP0073462,C007277,2025-10-08,2025-10-10,,,Personal Loan,242800,6,Call Center,Rejected,High DTI
APP0075584,C006710,2025-10-08,2025-10-09,,,Auto Loan,1214900,41,Branch,Rejected,Low Credit Score
APP0076521,C009418,2025-10-08,2025-10-10,,,Auto Loan,1231900,41,Mobile App,Rejected,Low Credit Score
APP0077197,C001296,2025-10-08,2025-10-10,,,Personal Loan,97500,19,Call Center,Rejected,High DTI
APP0077265,C007326,2025-10-08,2025-10-10,,,Consumer Loan,95900,18,Branch,Rejected,Low Credit Score
APP0000726,C002179,2025-10-09,2025-10-12,,,Auto Loan,509800,54,Branch,Rejected,High DTI
APP0000917,C001814,2025-10-09,2025-10-11,,,Personal Loan,179800,25,Online,Rejected,Low Credit Score
APP0001329,C009994,2025-10-09,2025-10-11,2025-10-12,2025-10-14,Consumer Loan,139400,20,Branch,Approved,
APP0001778,C006820,2025-10-09,2025-10-11,,,Auto Loan,1238200,22,Call Center,Rejected,High DTI
APP0002068,C007577,2025-10-09,2025-10-12,2025-10-13,2025-10-16,Consumer Loan,22700,15,Online,Approved,
APP0003083,C007349,2025-10-09,2025-10-11,2025-10-12,2025-10-15,Consumer Loan,142700,18,Agent,Approved,
APP0007622,C002051,2025-10-09,2025-10-12,,,Small Business Loan,215300,20,Mobile App,Rejected,Low Credit Score
APP0008113,C000714,2025-10-09,2025-10-11,2025-10-13,2025-10-13,Consumer Loan,126300,32,Branch,Approved,
APP0011653,C001359,2025-10-09,2025-10-12,2025-10-13,2025-10-14,Consumer Loan,93900,13,Call Center,Approved,
APP0012677,C000678,2025-10-09,2025-10-11,,,Consumer Loan,144900,14,Branch,Rejected,High DTI
APP0014992,C002691,2025-10-09,2025-10-12,2025-10-16,2025-10-16,Personal Loan,50600,46,Mobile App,Approved,
APP0021143,C006699,2025-10-09,2025-10-10,2025-10-11,2025-10-14,Personal Loan,215600,45,Branch,Approved,
APP0023942,C002619,2025-10-09,2025-10-12,,,Consumer Loan,33400,26,Mobile App,Rejected,Incomplete Documentation
APP0026228,C004405,2025-10-09,2025-10-11,2025-10-13,2025-10-16,Consumer Loan,15700,26,Online,Approved,
APP0027913,C007886,2025-10-09,2025-10-12,,,Consumer Loan,137100,10,Mobile App,Rejected,High DTI
APP0028826,C010093,2025-10-09,2025-10-11,,,Small Business Loan,544300,30,Agent,Rejected,High DTI
APP0030484,C003649,2025-10-09,2025-10-10,,,Auto Loan,158700,25,Mobile App,Rejected,High DTI
APP0030791,C008486,2025-10-09,2025-10-11,,,Small Business Loan,870000,37,Call Center,Rejected,High DTI
APP0032607,C010064,2025-10-09,2025-10-12,2025-10-16,2025-10-19,Consumer Loan,13900,31,Mobile App,Approved,
APP0033038,C003069,2025-10-09,2025-10-12,2025-10-15,2025-10-18,Personal Loan,113600,38,Mobile App,Approved,
APP0033535,C003930,2025-10-09,2025-10-11,2025-10-12,2025-10-15,Personal Loan,125500,42,Online,Approved,
APP0034070,C005564,2025-10-09,2025-10-11,,,Personal Loan,250300,16,Call Center,Rejected,High DTI
APP0035975,C010593,2025-10-09,2025-10-12,,,Personal Loan,134400,15,Mobile App,Rejected,Low Credit Score
APP0036690,C001533,2025-10-09,2025-10-12,,,Personal Loan,253700,8,Mobile App,Rejected,High DTI
APP0041642,C001823,2025-10-09,2025-10-10,,,Personal Loan,138200,6,Mobile App,Rejected,High DTI
